Feature ID	Taxon	Confidence
d0b49959611ea19020b79f70f48229fc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__OM60(NOR5)_clade;s__	0.847671421577286
1bb42a22d7c273cace52c1d83dc0583e	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales	0.9923480639222949
af558fe3c71eb5df11193e6e4b89ab15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9766801354494156
f34c049cafabf6747654eb44cf153d82	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9914363994693121
e9aecff8dcec879576ad958b3cb624c4	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9997205567089906
6959cd643544eb382ec3614c80560a22	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9980248846777047
ab858886d68e14b71ffbaeccd59ef13d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I;g__Clade_Ia;s__	0.8815929034777743
e942dd6afaaeb8f8441524baa1959993	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__OM60(NOR5)_clade;s__	0.82311501769697
344bfb1f23f026d44d9bbf0db674c4b6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	0.9999977111784848
4befb424a392fb162e2701727ce4202e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9964035023448594
92c09a6f1898b65d7af8b317b19d8557	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.9908976879409359
5510490cd0b58fccc100e072cb048895	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9997591390500957
90681ba58a195f80e61a3e972172070d	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__	0.9991088161996347
8dfba2d529439fb462aae1344eced583	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307;s__	0.7623015467481596
77d3b79630bd68a57f2a828fdc185eba	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae	0.9945212677892604
591f69b0f54faa9c4d66f5eacb221a1b	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae	0.9999862431940965
02050ad4ffbcd2163b809040d5bbe638	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9764285547645317
288822ce62594db9edc02d8cefdc48b3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__	0.9009644743748682
fbd67f533b85f7453e3608c8ff10ff6d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae	0.9996914713673053
a8cf027e2367ec0d1e4ae8c507fd47e5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa;s__	0.8614212894976201
e4b139f03bd2e774972e05b6a5942278	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae	0.9810815103866233
800a6020f45052cfe44bc1b8e9a092f0	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307;s__	0.8651383409489338
fd2a56458a99b0d6175af2566ca33b31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I	0.9990170409452019
16a028aa8a27150eef70ea770d1d1c9d	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999079270356417
97ca8c102e9b69b13d275c7b18e26e94	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured;s__	0.8921643618719557
bfb4a29593a49b6fde1e32812c0bfa9b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__	0.7872268939672106
98dc15ae7181e206379fed0f456b3b0a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.997087776540936
6041aba98fa23012517541f5448465b5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7730729131695352
2555de6497e55efbe462983bce595953	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__TRA3-20;g__TRA3-20;s__	0.9724773335436737
bfcd130770220028e271cc9dfbd491ce	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__	0.7688790414865754
12376daa686892f33112b40614b9559a	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9998249436092272
27cf5cb17c29cc85d54c98e5b1f3bd24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.952619252401596
891b7c7f753e468ed46cc13c95d18162	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	0.9999739490296953
4b796e32098a31b42694e3e2f1773aa2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	0.9924928072744038
976477bd65b696f16ad6336b579512cd	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;s__	0.999999942487621
2dbd82e9f15cceb8df479fde9243c868	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_III;g__Clade_III;s__	0.999999962589471
ea1100a1158f220ec1cc00c20e22e0a3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	0.8997185246478955
4c3747409ac2661b2f265457be9c0931	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__uncultured;s__	0.999406653257646
dea77a14de7bcfbd1601ddab088626ce	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__	0.9969541314891156
17f1e8013d28b4803b7a3ae6ca181834	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__	0.9650161435355531
ccb612d9da0be39a5b601cffe4f8d45b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9185659518468664
8d4084a5c3cf29ac3b68d3c6d4862d61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	0.7085649062632793
280836e330ea429763b2a93fd4e52284	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__TRA3-20;g__TRA3-20;s__	0.9728477652808465
f2f556834fcd07e494e840aac5968652	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Filomicrobium;s__	0.8673585353468615
47f868c9221d785a618a9f74e0b7da97	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	0.9986125888012274
731607eed6915b901c31c31c8be72eae	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;s__	0.9999999689033251
914815fecd18328702303f77722b5e15	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9999171460292521
3c8640de44c0bf521909bc6a8d344289	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__hgcI_clade;s__	0.8712859368396367
65ce921c86e4cab041a11adc70e9ca48	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacteraceae;s__	0.863035164190333
223bc9cc8ab060bcf3445bdd995154ca	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8225737016017438
f804ab5c1d99eba6145bbd26c73896dc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__	0.7394009163987003
93cbf3493fe4b463bf35af341bff623b	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9596503161449486
e305df1c7e75a7be3435165f40bb1c2a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Candidatus_Methylopumilus;s__	0.9655389633355219
9b86422917b7e359598489225b0f5e05	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muriicola;s__	0.981988537384086
2690f26d72b2bec2360383a792c0c9de	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae	0.9981249167968647
944edbc24b44e8a800d37f12e12c0a80	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999065199656683
7bba0204fa8009f0dbe6ea395f2d6520	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae	0.9982585845802211
afd9d44c84fe96150ecd36f4077ad3cb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9901015841956956
cc32b1911eaec7dd888daa7c6e9a89be	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__	0.9681724700145123
89a8659c2a2a2057c9b18b35a4a69d89	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__OM182_clade;g__OM182_clade;s__	0.9998439214985246
e5fee45c0914d42e7c63e4f328d8ed64	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__B2M28;f__B2M28;g__B2M28;s__	0.9916187985528577
4bc0d3f1bd5f0ca75ca8b9b257d66f50	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9821220336964664
1a3b1183a03f6761cbdea545c9559836	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Candidatus_Methylopumilus;s__	0.9125135280205809
3d9cd0ca553e0a3e1efd64e89f04290f	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__	0.9997944954933133
866299990579e4c80007d4e5e569a3ba	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__	0.9812904558749019
cf89c1a62d9dda77fa716a025ab9c3f5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CCD24;f__CCD24;g__CCD24;s__	0.9995922374838504
fb97eb1dde73a56cafc20a72252cfe4e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__SAR86_clade;g__SAR86_clade;s__	0.9643290869417526
e65b6b9fa492374e113d5a1e6eb004ea	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9998660515381216
3ffd03dfce8eca519bcf63c48233c03b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	0.999997304397534
d85be576fdd3c9f871746a6d2b5e8555	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__TRA3-20;g__TRA3-20;s__	0.9704921287919451
