# Constructed from biom file
#OTU ID	OL-16S-1a	OL-16S-1b	OL-16S-2a	OL-16S-2b	OL-16S-3a	OL-16S-3b	OL-16S-4a	OL-16S-4b
5d8506ecf72752f4585f56e575d6c9df	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
9f91bd1870db8dce90b00fe59dcc3f19	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
e58c3d93c5ef404c6f2f11b9266b630e	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
e9178ed7d68df9fa24d1c164c9508cc5	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
8519a05a6a8367b259aeea93a619239e	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
40dde30405f525a52c5a0770e7567d74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
82b672e6844cb46ffe2b7cb3cc559521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
36c8eb1a71cf34bf89f0490737d9b8a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
da595650c98ba25e20dca94d504e701e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
7bd9a466a3ed23a3b9e261e90cc4f8a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
9b3906a1629aef39ce7ab3164dd8ea7f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
70ab08168af6a94f6dd442fbc1b96d2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
fe32818c583d7686450899fc44738384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
5caa7004e295b22623c0d653317cf6e1	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6facb5ba5f9794b5af5d99a72647c226	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f7d412e63c6ed8edd6bb5ef74395ec8	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81900ec43254cbbf2f306629d41c4475	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
5f55d0df6962e428a3077365ed8a746b	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
ca26352607a98dcc5a4e3f2fe0c64284	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0
52084f73baf34f9bdb65047b6e7f1ece	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
b347aefcaae1d0e0d175a03ffb2bf458	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
b4a3127162c6cd85f32af4e529140a3f	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
a03f589ad388ad3cc59a72d586227700	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
939a2452baacbf990cea0dbee679829f	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
240842ba4818250544b26ecbcabaabf1	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
2279de20eb23fb96e512da86f88244c2	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
db799a1afe8d7673d261c2249fb0f79c	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
c1d0c221b9a045a3f6ebece39c02312a	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
6051639b2c7aa3d3820eeb4fb1d127ce	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
d5e7dd171fdba2fd5c2b71abb21ec37a	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
3018a5e3f8d2beb3551f7705bc479d29	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
d43c66e0ded32851764c4a5e05b618b2	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
6710344bea5306977b12cb42c2a3d0cd	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
40cd3a948c95615158ed3a6ed6092aa5	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
80c0c358e34193e33a7a12f2df7f5335	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
eadb08231401239b4414716df1b61714	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
6b3f2e16d6af5114bfd3dbdebbbb7eec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
c0f9ed7c02f905ba673da81527447839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
a9dbbcd04a92a2a53d3507598cf2d6ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
2700cd6a04a638baf86e94fb3420bbce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
1ef6a55c8f6fbb93d5ee84bc5999a8f9	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a47fa78b49dd6c7b7e8d2ea41760fba	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82de64dd4c83a3f11620ecfb6c57fb1e	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0
f1cda04e4e9f3ae4a9940dd4b98ebf98	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0
6e69a3dbef9362c21f3ddfb3964d090c	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
1fce0f5fa0c5d3f9b6a1eda71a609a43	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
ffb9fae22a289041a445f517c02dfd0d	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
9cc0582bb8043b92207b40871cd717bf	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
60f798c6f56075fc4476b1f4bdc4f672	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
565eec02b8877a31aaf53ee37e178cc0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
00d2baccfa0e5e4637d0db14857dea45	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
cd9873050733741db1eea6e88ab5147f	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
16118a99d5b976ff701d9813080d4d97	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
0016aed9ad3f32c230a90b4e6b8a00fb	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
04099e48122f118c8681594e519016cd	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
7af8a9b66621544435163a567f4b4b75	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
69f61c923222a64b9eb04ec4af985ecd	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
6f3a167f17f8993be1020266641847f1	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
9fd7b18cb68874a6126b74d6a5b362c1	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
1b70c6660cfde12739d90919c832f079	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
9c1825b416d0646c553bd57f478e7a08	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
54bbf6464e059af88e7a269addbffe47	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
17d87ac4dab861e1d6178da34a90b356	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0
90f912afd9e440e2a84e904d95e47233	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0
6b5e74435776971bb98965b364bb37bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
98c7168ba7b7b5515b39451f5a7d8a7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
07bf8b3987503656eae621f43f2387a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
1b984cd6291083fc16a939e6c0abd32d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
c3142484c7b019fa2238e2d9c58734e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
866b66157abe5002f4c9b560c678f91e	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d243fae2b9d207bd4c22082d6b91b13e	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8dee723cc72bf638145b677f0611418e	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
426dfe8b07bd9292cca743bbd71e42d3	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
384a4fe7702f8060b9ced180716412ea	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1209ee90aea862500781f38ce307e61f	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
b9e29783b466334efcd55ce81793ee4c	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
382a8979856be8877a3bdeefa12dcb60	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
9125c2d122f57be396121e61ebe014ed	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
df70bdfefc45a50aaa2db8dfdce7bf17	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
906ad8b96f6d406a1b0574a9a33840d9	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
3423b9a50ef4f6117d2eeac455cc2ab0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
95e4c556a00cccfc44c2ccaf81f8f6ac	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
01e22b9da0322fd210bf650b9d070a3e	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
241f20c8167178f810faccb57d727951	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
92b46781b7dd2d5574f660dafa36ac2a	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
ff01a6fc037423035a1a2bf9108f71e5	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
178f350c97477a7e22751d7e637ff71a	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
bc1c9eff620849e88d8c72fbc6ebd891	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
793484e82a2b910aae094edc33456b44	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
28617314a7cd16c0bedc9e82953e0472	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
02de696c54ce018709790e6c3b7f0752	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
72e859369e10cca6d8ea5add7650f197	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
a34d8658e3e0235bdb82c34806f1f8e2	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
8b4d4a01ac5e52cd406206aa4de07357	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
e634830df913dc841021e8bfbdeadb28	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
7c627fde969c8bbb48a06a461e7d7ad6	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
11bac466174d64f762a1afb3a16343a3	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
283ac8aec465b84fe9be6ac19603e6e2	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
98c19a3a7b17b1098cf3ca5bb9bc8c22	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
4be8e002241f78898f746a4d7be93657	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
a2c29fd371c1bd8753bf456c33f89f98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
53ad9feb36fa3d889d143c88a986e823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
7e9cc99e2e983fc78af6da6cae6df936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
f58358ad7715f1c19747cf836959b88c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
1678799d333cc36f4ee45de7b7c378b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
28a53769f954217db6a66f1daeaec7e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
ddc9e9c15ceaced7567faeb15fca42b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
83a3278f9b34f5941eef8d5502754144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
5b3d895be0e295f649a0d2e37a9df310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
53c8f12709a0166fd5d72bea87bea1a7	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49e62d41345845a5f9018dff12c63cef	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41d2b3b33fb5c5872a3d054acb4f1f92	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
39cf35c4472ca2cca3d0614dbfdd7bb2	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
b9deb1e999aafec40a48c7e5bfcfa437	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
bd0f008be74bbf86f5c801d43fcc7dad	0.0	23.0	0.0	0.0	0.0	0.0	14.0	0.0
107bb9732080523536657602153c131d	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
088867f3616ab2634a8752b0d1d3f119	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
aae6e20ec102a6190aac8cbd10cdd974	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
b6aa2b283355215bc49464d665f2d2b0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
143426b3d58f870ce935ded44c4dee35	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
b83c0f5ac8ff625c075d100d949f6682	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
448e9e57c2b13c1bc01807dad5d7fb63	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
3857e27aeb5e3394acfa0da5e31b344d	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
4b3d5bb56896db8115c9755eb0abf50b	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
2dee9ac28dd6a0f4e418bf8237134faa	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
5cc6eb190b961e3a43602357741baa53	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
eeca79ca1ac9d996de2acb28996c190e	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
c760e45dc27860be97914fb70836559c	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
30c902b4c6a0527e474b8bca76225b26	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
4739e45a62343df9b68cf438fc1d941c	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
652cdaf552d3693fe89ba455e1db488c	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
1e672764983b43f16b6634b972882cd4	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
3878030d605b95d10ea5a3a2766f7ad1	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
6d6ca9fc113a21c223ce229ae113a895	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
d669c318f4cdf3604f9f7c35c30729e2	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
33b0117b3ceb3b2aaf612ff6dba1f096	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
d85ff109d94bf79521d72e4764697058	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
68db3715d2dfb7305b400a2644dd5abd	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
be8bb64c45948f083507dbea1e1d0ca5	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
a42630bbaf6232ca96858f3f9c13fceb	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
423ec052cffb7c8a89ab9dfb8b3a2a95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
4686f479a887ee8f83e96d6f7ee7b2cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
448a19ecd146136c335c6ebf29ad091a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
87d3ce70ac955415b8e14e872d8750dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
b87870be14f3d88b1c638dbe4dadcb98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
c3ae9023c5be2a2aea7e9a5dc5c3d248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
82922c6931fe81c33d6395416c8911ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
cd0c1af2b145ee2bfaa19b6a6e97e5b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
c7490478e432f719c69c6daf776f8a16	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675d74c3af3da2719b752ca84672921c	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fde2c9f7b2ce72dd6cfea0502d23c432	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c06278f889864f86c42ec766499e5db9	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
65aa2a986c510f7575078c0f1b6c8c7a	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
067d231d70c90365313b7f06c22c2c37	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
066b6dc04792e8e7f6c692325ffb4999	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
8818c0cdfac98f9a05a198a64e7fd180	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
3b143fbbfa889a8c0651342758a29480	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
a3f5a078938cd4ba10081dbb98707b1e	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
9f50c6f5a2e6756eef76b013d0dff65a	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
6de5c926b8d9a3cef202989434f2c55f	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
27ed1017b52a2ea32e528dbd506f54f5	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
4ae16abe72c43adcb030a03490b34efb	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
d73ffd3e19c18e25e53d75ebcaf3957c	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
7770b4ebd1510f7ac72c0e2bb7433c96	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
406128ea87b3e7df14cc23578e7d8d59	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
5f64dd086bb797e680fcec56c92e7ca0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
7a5cc5165ef4e7646d3d6b49f11182d3	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
a75e2fc78c6f0312c5ce1885ab0c1bb6	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
ec14d38c42d3ffa85168c799bad9928e	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
3a4bfb27646285d0ff6647252b1aae71	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
597f3e677ef53fc9d486f107a0dc1468	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
f287e4849765339a78b89c84193b35c6	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
12c30ff709dde5d8952ae238cc73cdbc	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
729aad5043eeb69fda0627e8254cb697	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
f599809a21f5ba1c72cc21c0130ff53c	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
3cd0d550903209816c7daf305c1ae22a	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
5e601b5ef38883fd2af2f8786d1fc0d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
9ab07c470e2829dacfdb5bac9a01e1a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
1f990aef7f713168c8fde737734829c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
2dc1939469aed4bead33d8d49e760eb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
4163bf2299099e4fbd86b7eaffe654fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
d8b3cb1917d38ab3942fbd45753b063d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
bb63ca5b56d550bfeef4e6c42b56e17c	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c1efc8526a918918236f0dfb480b3ca	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e356328b9d47b4b877af6659f38be5f4	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6b75409b26a616f3e8fe401d94404eb	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48894c915163f86e7539181a731c925d	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9130471dfba679981e81e101b86b0186	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0935377a39d8e27beef7304efae3e07e	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb2138001112c587538c1e041c132d8a	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
535bbadfcd312fe3828896abd98cb5e7	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
0f6997be9967137abac375d5c868b0ed	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
3bdc4da898e5017abaf7411f7494b432	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
c634f50230f7c17fdf8dd061386e05af	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
ed67d5c65df806363d03ebe6325e16f4	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
ada2c06c265d543ecd6934865e7ccaaa	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
fa54d4cc705db84f4014df5d9a43d832	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
843620e744cfb1f29a4862593d27f689	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
d3329c3d1f2a0109f00a5e4b6c7d4302	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
0b98e78a5c1c8ace7cd48c313daebb41	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
df9dcb3847d9556ccc7515ea8ce3d6e4	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
abe6207e2a394a262c41573f1512e3c3	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
a882a6a2b5ab8e0943895247221b44e4	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
02fc89a299e13fc07a93ff198420c84d	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
d1b8050333a02f6c666f253620d9b7c2	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
0bab87c67079f9d2cade62884a60702f	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
7e83e45b118e79b7f4f592961f061623	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
a6522f77077eab45ff3cf02cf685d0dc	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
e6f7f3fa6f7edc7c2baf99d26ae0838f	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
c52328079216bd7d613d92d52b3a41bc	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
5b586e2ce49057f0097883f3d9631587	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
ee3289293968ef9771cb974ccaa99f66	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
68c58fd04a43454e9960a222d4a1237c	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
07dab57e05c466e6c0709e7d3e849a82	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
1a510468ae15ffa2cd145a65f89dfd54	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
4d1f07f45cc4177e00b425fbc0c7a528	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
083ba8fcd93dd5187b485ee49d303d92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
66d66a8194034101d9fd02ca172b0f93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
0a5f2f17496742468e76478c8c1dac6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
52f055aed84e28320080f676296898b1	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47339a8240cf841f3e118117b001bab3	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15da022850dda1fd5f57481ee5cf70d0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e13f2b762f8caeabb0d676113b15fe5	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
f7d98580ea1d991d43f676ea38709f57	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
16fbf1b1a96aed02e59a0bff28dfd094	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
dee82a0af3256d516a414050441f6124	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
f905f21920d888991958c3837c42fc2a	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
6f334e19ec24bdd75ab8d23f30856e6a	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
723de0ddd2de856155d61c3b4823b7ac	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
8dd4485e31bd2a43c597da200720c53b	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
ced1e4c2bb5af15f2076da1598d5f767	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
4b28c277c890a731866d305e73aec739	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
781170d4c903db057a344f67eb1b8c45	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
3edb577b5500c8e787dc7565b7c79ce6	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
e545b73968947236725d7bfea0ebfdaa	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
d77204e257a516f4ccc1ef9e8c61881c	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
8aa7db50b2bc73b874296696d0d7902a	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
af8d7c86e7a2fb637a8f58f6f91c56f3	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
1b0f8c0777013042de7d8314fa7bcfb7	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
b84da83e039e8bde13c4f852cf00cd45	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
fb30effb62d4c5dae0a8b48aff868fdf	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
1cb12016cf95585d07b40f21f64cfa11	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
98a008a92ad5f5c39cd904bf5144618b	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
ddcc896d8a070134450d0003c3c54b4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
9c685d78c8734d64755dc9f3861e8013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
968f1bb297f0074d1eccae7631fe3faf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
106b9f1b9e97245c6456953caeb6da9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
8d2defa96e1d3d142a8f45916ea5caed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
4c8727dfa8e92e1ef7ca3cb3be6e920b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
e761e5753c2b486c75b66e29ddf0414a	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f08d5f29e18542dbdb0021a35d19025c	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3f3831c5089f8a2cef50d8d7b91db0e	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e67f97a3fa3f0f67683fed87b249cc0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
2c8126d13f9e736857f5fcf763ecb2cc	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
9a6ae52144eff47beb0064d3bb0fd3f6	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
11b121227c48b148d65e2445231a38d7	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
b58c16b379b65a7fa69144e6dd67eb21	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
