Genus,OL-PAMA-1a,OL-PAMA-1b,OL-PAMA-2a,OL-PAMA-2b,OL-PAMA-3a,OL-PAMA-3b,OL-PAMA-4a,OL-PAMA-4b
"=""Thermomarinilinea""",0.0,0.0,0.0,0.0,0.0003319391887406227,0.00016050024717038065,0.000179396804626327,0.0001961177801291641
"=""Thiobacillus""",0.0002607126841935114,0.0008919994510772609,0.000532509718302359,0.0,0.0,0.0,0.0,0.0
"=""Thiogranum""",0.0,0.0,0.0,0.0,0.0007966540529774945,0.0005007607711715876,0.0008231147506384416,4.104790746889481e-05
"=""Thiohalophilus""",0.0,0.0,0.0,0.0,0.0005606084076508295,3.8520059320891356e-05,0.00018994955783964036,0.0005974750976028022
"=""Thiomicrorhabdus""",0.0,0.0,0.0,0.0,0.0,0.0001219801878494893,0.0004221101285325341,5.0169664684204765e-05
"=""Thraustochytrium""",0.0,0.0,0.0,0.0,0.0038504945893912236,0.0036594056354846785,0.002838690614381292,0.0033476848980187545
"=""Tintinnidium""",0.00021899865472254957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Tistlia""",0.0,0.0,0.0,0.0,7.3764264164582824e-06,1.2840019773630452e-05,0.0,0.0
"=""Tolumonas""",0.0,0.0003822854790331118,0.0005964108844986421,0.0,0.0,0.0,0.0,0.0
"=""Treponema""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473054329185974e-05
"=""Triceratium""",0.0,0.0,0.0,0.0,0.0014310267247929069,0.0006484209985683377,0.0025010025115552647,0.0001277046010143394
"=""Truepera""",0.0,0.0,0.0,0.0,0.0002655513509924982,0.00031458048445394605,0.0002638188303328338,0.0
"=""Tumebacillus""",0.0,0.0003038679448724735,0.0,0.0,0.0,0.0,0.0,0.0
"=""Tunicatimonas""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012314372240668442
"=""Turneriella""",0.0,0.0,0.0,0.0,0.0,0.0,0.0003165825963994006,0.0
"=""Tyzzerella""",0.0,0.0,0.00024495447041908517,0.0,0.0,0.0,0.0,0.0
"=""UASB-TL25""",0.0,0.0,0.0,0.0,0.0001327756754962491,0.00015408023728356542,0.0002005023110529537,5.473054329185974e-05
"=""UBA10353_marine_group""",0.0,0.0,0.0,0.0,0.0022645629098526927,0.001309682016910306,0.0012874358920242292,0.0013454591892582187
"=""UBA12409""",0.0004484258168128396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""UBA12411""",0.0,0.0,0.0,0.0,0.0,0.0,8.442202570650683e-05,0.0
"=""UTBCD1""",0.0,0.0,0.0010437190478726236,0.0,0.0,0.0,0.0,0.0
"=""UTCFX1""",0.00023985566945803046,0.0,0.0003621066084456041,7.318730722986042e-05,0.0,0.0,0.0,0.0
"=""Uliginosibacterium""",0.0,0.0,0.0007561637999893498,0.0,0.0,0.0,0.0,0.0
"=""Umboniibacter""",0.0,0.0,0.0,0.0,0.0,2.5680039547260904e-05,0.0,0.0
"=""Unknown_Family""",0.0,0.0,0.0,0.0,0.00014015210191270738,0.0,0.00016884405141301366,0.00011402196519137447
"=""Urania-1B-19_marine_sediment_group""",0.0,0.0,0.0,0.0,0.0001327756754962491,0.0004943407612847724,0.0002638188303328338,4.560878607654979e-05
"=""Vampirovibrionales""",0.0,0.0,0.0,0.0,0.0003171863359077062,0.0,0.0008125619974251282,0.00014594811544495933
"=""Varunaivibrio""",0.0,0.0,0.0,0.0,0.0,5.7780088981337034e-05,0.0,0.0
"=""Veneroida""",0.008749517681534242,0.007067380266227529,0.006209063315405506,0.00910659208531549,0.00016228138116208222,0.0,0.0006437179460121146,0.004310030284233955
"=""Ventrifissuridae""",0.0,0.0,0.0,0.0,0.0012466160643814497,0.0016114224815906217,8.442202570650683e-05,0.0
"=""Vermiphilaceae""",0.0,0.0,0.0,0.0007318730722986042,0.0,0.0,0.0,0.0
"=""Verruc-01""",0.0,0.0,0.0,0.0,0.001276121770047283,0.0009694214929090991,0.0014457271902239294,0.0002554092020286788
"=""Vibrio""",0.0003649977578709159,0.0,0.0,0.0,0.0033857797251543517,0.0021378632923094703,0.0023427112133555645,0.002754770679023607
"=""Vicinamibacteraceae""",0.001397419987277221,0.0010880432864788566,0.0007348634112572555,0.0006691410946730096,0.0,0.0,0.0,6.38523005071697e-05
"=""Viridilobus""",0.007915237092115005,0.023368425179870218,0.02859577187283668,0.011730879815986198,0.0,0.0,0.0,0.0
"=""WCHB1-41""",0.0,0.0,0.0,0.0,0.0014531560040422816,0.0005457008403792941,0.002152761655515924,0.0009121757215309957
"=""WCHB1-81""",0.0,0.0,0.0,0.0,0.0,0.0,0.0004326628817458475,0.0
"=""WD2101_soil_group""",0.0,0.0,0.0012886735182917088,0.00024047258089811283,0.00011802282266333252,0.0,0.0,0.0
"=""WOR-1""",0.00010428507367740456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""WPS-2""",0.0,0.0,0.0,0.0,2.950570566583313e-05,0.0,0.0003693463624659674,9.577845076075455e-05
"=""WS2""",0.00038585477260639686,0.0,0.0,0.0,0.00010326996983041596,0.0,0.0003693463624659674,0.0001505089940526143
"=""WWE3""",0.000344140743135435,0.0,0.00045795835774002874,0.0,0.0,0.0,0.0,0.0
"=""WX65""",0.0,0.0,0.0,0.0,0.0,0.0,0.00018994955783964036,0.0
"=""Waddlia""",0.0,0.0,0.0,0.0,0.0,0.0,0.0002532660771195205,0.0
"=""Wenyingzhuangia""",0.0,0.0,0.0,0.0,0.0005458555548179129,5.136007909452181e-05,0.000717587218505308,0.00017331338709088918
"=""Wenzhouxiangella""",0.0,0.0,0.0,0.0,0.0,0.00017976027683082633,0.0,0.0
"=""Winogradskyella""",0.0,0.0,0.0,0.0,0.0003171863359077062,0.0006676810282287835,0.0010341698149047087,0.0005518663115262524
"=""Woesearchaeales""",0.00010428507367740456,0.0,0.0,0.0,0.000781901200144578,0.0006997810776628596,0.0004326628817458475,0.00033294413835881345
"=""Woeseia""",0.00022942716209029,0.0006469446568252662,0.0001704031098567549,0.0,0.0052298863292689225,0.003017404646803156,0.006131149616935058,0.0035118765278943334
"=""Xenococcus_PCC-7305""",0.0,0.0,0.0,0.0,0.0,0.0001733402669440111,0.0002954770899727739,0.0
"=""Xiphosura""",0.0,0.0,0.0,0.0,0.007420684974957032,0.0,0.0005487431670922944,0.015543474294888168
"=""ZOR0006""",0.0,0.0,0.0,0.0,0.00011064639624687424,0.0,0.0,0.0
"=""Zavarzinella""",7.299955157418319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""Zeaxanthinibacter""",0.0,0.0,0.0,0.0,0.0005606084076508295,0.0009630014830222839,0.0007281399717186214,0.000862006056846791
"=""Zixibacteria""",0.0,0.0,0.0,0.0,0.0007228897888129117,0.0,0.0009708532956248285,0.0004150399532966031
"=""[Caedibacter]_taeniospiralis_group""",0.0,0.0,0.0,0.0,0.0,0.0,7.386927249319348e-05,5.929142189951472e-05
"=""c5LKS83""",0.0,0.0,0.0,0.0,0.0,0.0,0.0001371857917730736,0.0
"=""cvE6""",0.0008238520820514959,0.0005489227391244682,0.0005751104957665477,0.0002822938993151759,3.688213208229141e-05,0.0002953204547935004,0.000358793609252654,0.00024628744481336885
"=""endosymbionts""",0.0,0.0,0.0,0.0,0.0017334602078676964,0.000199020306491272,0.0009180895295582618,0.00015506987266026927
"=""env.OPS_17""",0.0005839964125934655,0.00034307671195279267,0.0,0.0,0.0,0.0,6.331651927988012e-05,0.0
"=""eub62A3""",0.0,0.0,0.0005964108844986421,0.0,0.0,0.0,0.0,0.0
"=""hgcI_clade""",0.00205441595144487,0.002626987394381384,0.004686085521060759,0.0024151811385853938,0.0,0.0,0.0,0.0
"=""mle1-27""",0.0,0.0,0.0,0.0001568299440639866,0.0,0.0,0.0,0.0
"=""mle1-7""",0.0009802796925676028,0.00034307671195279267,0.0002556046647851323,0.0,0.0007007605095635368,0.00036594056354846786,0.0014879382030771827,0.0003192615025358485
"=""mle1-8""",9.38565663096641e-05,0.0,0.0,0.0,0.0,9.630014830222839e-05,0.0003376881028260273,0.00029189623088991866
"=""pItb-vmat-80""",0.0,0.0,0.0,0.0,0.00043520915857103866,0.00016050024717038065,0.0014562799434372428,5.929142189951472e-05
"=""pLW-20""",0.00013557059578062593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"=""possible_genus_03""",0.0,0.0,0.0,0.0,0.0,0.0,0.00021105506426626706,0.0
"=""vadinHA49""",0.0,0.0,0.0,0.0,0.000442585584987497,0.0004815007415111419,0.000685928958865368,0.0001961177801291641
"=""wb1-A12""",0.0,0.0,0.0,0.0,0.0,0.00014124021750993497,0.0,0.0
