genus,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Acinetobacter,0.001,0.001,0.0,0.001,0.003,0.0022,0.0014,0.0013000000000000002,0.001,0.001,0.0013600136001360012,0.00136,0.00124,0.00119,0.0013400134001340014,0.0014480115840926728,0.0013610136101361013,0.0014270114160913287,0.0014560087360524043,0.0014780118240945927,0.0013579679522783274,0.0013915170460394595,0.0014129877275829237,0.0014909299070528911,0.0014720576189305148
Acionnavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Acleris,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,3.0000000000000004e-05,0.0,0.0,8.000064000512004e-06,9.000090000900008e-06,8.000064000512004e-06,1.4000084000504005e-05,1.700013600108801e-05,1.4439152910301203e-05,1.1000134751300074e-05,1.5822160532817547e-05,1.168548106035e-05,1.1000897665991703e-05
Acrasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acremonium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Acrobasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,0.0,3.000024000192002e-06,3.000030000300003e-06,6.000048000384003e-06,4.000024000144001e-06,6.000048000384003e-06,2.062736130043029e-06,4.125050531737528e-06,8.942960301157746e-06,5.499049910752941e-06,4.81289272887137e-06
Acrocarpospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acrocera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,1.000010000100001e-05,6.000048000384003e-06,2.000020000200002e-06,4.000032000256002e-06,3.000018000108001e-06,3.000024000192002e-06,2.062736130043029e-06,3.437542109781273e-06,5.503360185327843e-06,4.124287433064706e-06,4.125336624746889e-06
Acrochaetium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375157420028686e-06,0.0,0.0,0.0,6.875561041244814e-07
Acrolepiopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Acromyrmex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Acronicta,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,3.0000000000000004e-05,0.0,0.0,6.000048000384003e-06,3.0000300003000026e-06,4.000032000256002e-06,5.000030000180002e-06,4.000032000256002e-06,4.125472260086058e-06,6.875084219562548e-06,4.815440162161863e-06,5.4990499107529405e-06,4.812892728871371e-06
Acropolitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Acropora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,1.0000080000640005e-06,1.000010000100001e-06,3.000024000192002e-06,4.000024000144002e-06,2.000016000128001e-06,2.750314840057372e-06,4.125050531737528e-06,6.879200231659802e-07,1.3747624776882351e-06,3.4377805206224074e-06
Acrosorium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,2.0626683123734445e-06
Acrothesaurum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Acrothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375157420028686e-06,0.0,0.0,0.0,0.0
Actibacterium,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.000170001700017,0.00016,9e-05,0.00022,0.000130001300013,0.0001530012240097,0.000130001300013,0.0001520012160097,0.0001490008940053,0.0001460011680093,0.0001395784781329,0.000140251718079,0.0001506544850733,0.000131977197858,0.0001519498990115
Actinacidiphila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,3.000024000192002e-06,3.000030000300003e-06,5.000040000320003e-06,7.000042000252001e-06,1.0000080000640005e-06,3.4378935500717147e-06,4.125050531737528e-06,4.815440162161863e-06,2.7495249553764707e-06,8.250673249493776e-06
Actinarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,1.375112208248963e-06
Actinastrum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,0.0,3.000024000192002e-06,6.87578710014343e-07,2.7500336878250184e-06,1.3758400463319607e-06,1.3747624776882351e-06,1.375112208248963e-06
Actinidia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,3.000024000192002e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,2.062525265868764e-06,2.063760069497941e-06,6.873812388441177e-07,0.0
Actiniopteris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinoallomurus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinoalloteichus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,1.1000088000704007e-05,1.000010000100001e-05,4.000032000256002e-06,1.2000072000432004e-05,9.000072000576005e-06,6.188208390129087e-06,6.187575797606291e-06,1.1694640393821664e-05,2.7495249553764702e-06,9.62578545774274e-06
Actinobacillus,0.0,0.001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,5.0000500005000046e-05,6.000000000000001e-05,8e-05,5e-05,9.00009000090001e-05,4.2000336002688025e-05,0.00010500105001050012,8.500068000544005e-05,6.500039000234003e-05,7.100056800454404e-05,8.113428778169248e-05,7.081336746149423e-05,9.355712315057333e-05,6.736336140672352e-05,8.044406418256434e-05
Actinobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,0.0,0.0
Actinocatenispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,7.000056000448004e-06,4.000040000400004e-06,5.000040000320003e-06,6.000036000216002e-06,5.000040000320002e-06,4.125472260086058e-06,6.875084219562546e-06,4.127520138995883e-06,4.124287433064706e-06,3.4377805206224074e-06
Actinocorallia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinocrinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinocrispum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinocyclus,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0001,0.0,0.0,2.000020000200002e-05,0.0,1e-05,1e-05,1.000010000100001e-05,1.6000128001024008e-05,2.200022000220002e-05,2.6000208001664014e-05,4.000024000144001e-05,1.3000104000832005e-05,1.375157420028686e-05,2.4062794768468913e-05,2.2701360764477352e-05,1.8559293448791176e-05,2.6814688060854777e-05
Actinokineospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,3.000030000300003e-06,2.000016000128001e-06,4.000024000144001e-06,4.000032000256002e-06,2.750314840057372e-06,4.812558953693784e-06,5.503360185327843e-06,2.062143716532353e-06,4.81289272887137e-06
Actinomadura,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,3.000030000300003e-05,4e-05,2e-05,5e-05,5.0000500005000046e-05,3.700029600236802e-05,4.000040000400004e-05,4.600036800294402e-05,2.2000132000792007e-05,2.9000232001856013e-05,3.575409292074584e-05,3.368791267585648e-05,3.4396001158299016e-05,3.2994299464517646e-05,2.4064463644356854e-05
Actinomarinicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000500005000046e-05,3e-05,5e-05,0.00012,4.000040000400004e-05,5.7000456003648026e-05,4.900049000490005e-05,4.700037600300802e-05,4.300025800154802e-05,3.1000248001984015e-05,5.1568403251075725e-05,4.056299689541902e-05,5.365776180694648e-05,5.567788034637353e-05,3.575291741447304e-05
Actinomortierella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000500005000046e-05,2e-05,4e-05,3.0000000000000004e-05,1.000010000100001e-05,2.200017600140801e-05,2.9000290002900027e-05,1.900015200121601e-05,2.700016200097201e-05,2.6000208001664014e-05,1.9252203880401603e-05,2.1312761080643893e-05,2.751680092663921e-05,3.2994299464517646e-05,2.681468806085478e-05
Actinomycetospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinophrys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinophytocola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinoplanes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0001,8.000080000800008e-05,4e-05,4e-05,6e-05,4.000040000400004e-05,4.0000320002560023e-05,4.100041000410004e-05,4.600036800294402e-05,4.600027600165601e-05,4.200033600268802e-05,4.881808841101835e-05,3.712545478563775e-05,4.9530241667950586e-05,3.711858689758235e-05,5.019159560108715e-05
Actinopolymorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,0.0,1e-05,3.0000300003000036e-05,4.000032000256002e-06,8.000080000800008e-06,6.000048000384003e-06,1.000006000036e-05,8.000064000512004e-06,5.500629680114744e-06,8.93760948543131e-06,6.191280208493823e-06,4.124287433064706e-06,4.125336624746889e-06
Actinopolyspora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,3.000024000192002e-06,5.00003000018e-06,1.0000080000640005e-06,1.375157420028686e-06,5.500067375650037e-06,1.3758400463319607e-06,6.873812388441177e-07,0.0
Actinoptychus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,3.0000300003000026e-06,1.0000080000640005e-06,0.0,8.000064000512004e-06,0.0,1.3750168439125092e-06,0.0,0.0,0.0
Actinorhabdospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinorugispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinospica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinosynnema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,1e-05,0.0,4.000032000256002e-06,3.000030000300003e-06,1.2000096000768008e-05,6.000036000216002e-06,1.0000080000640005e-06,7.563365810157773e-06,2.062525265868764e-06,5.503360185327843e-06,4.124287433064706e-06,2.750224416497926e-06
Actinotalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640006e-05,5.000050000500004e-06,2.000016000128001e-06,2.000012000072001e-06,7.000056000448003e-06,6.188208390129088e-06,6.875084219562546e-07,4.815440162161862e-06,4.124287433064706e-06,5.500448832995852e-06
Actinotignum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,2.000016000128001e-06,0.0,1.3750168439125092e-06,1.3758400463319607e-06,6.873812388441177e-07,1.375112208248963e-06
Actinotrichia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Actirhodobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aculus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Acutalibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acuticoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000036e-05,2e-05,2e-05,6e-05,3.0000300003000036e-05,2.000016000128001e-05,1.4000140001400014e-05,1.800014400115201e-05,2.5000150000900008e-05,1.4000112000896006e-05,2.750314840057372e-05,2.062525265868764e-05,2.2013440741311368e-05,1.924667468763529e-05,3.0252468581477183e-05
Acyrthosiphon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,3.000024000192002e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,2.062525265868764e-06,0.0,2.7495249553764707e-06,6.875561041244814e-07
Acytostelium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,4.000032000256002e-06,0.0,2.000016000128001e-06,2.062736130043029e-06,2.7500336878250184e-06,3.439600115829901e-06,4.124287433064706e-06,6.875561041244814e-07
Adalia,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,6.000048000384004e-06,1.000010000100001e-06,5.000040000320003e-06,3.0000180001080015e-06,3.0000240001920015e-06,2.750314840057372e-06,5.5000673756500385e-06,3.4396001158299015e-06,3.436906194220588e-06,4.125336624746889e-06
Adelges,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,0.0,2.000016000128001e-06,1.0000060000360005e-06,1.0000080000640005e-06,2.062736130043029e-06,0.0,6.879200231659802e-07,1.3747624776882351e-06,6.875561041244814e-07
Adelpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adelphocoris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Adenocystis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adenoides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Adenophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adhaeretor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,3e-05,1e-05,0.0,1.800014400115201e-05,2.3000230002300026e-05,2.400019200153601e-05,2.1000126000756004e-05,2.1000168001344013e-05,2.337767614048766e-05,1.1687643173256328e-05,1.4446320486485588e-05,1.2372862299194117e-05,1.8564014811361e-05
Adhaeribacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,5e-05,0.0,1.000010000100001e-05,2.2000176001408014e-05,2.6000260002600025e-05,3.500028000224001e-05,3.6000216001296e-05,1.1000088000704005e-05,2.8878305820602414e-05,2.4062794768468913e-05,2.132552071814539e-05,2.268358088185588e-05,2.6814688060854777e-05
Adiantum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adineta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3.000024000192002e-06,6.000060000600006e-06,1.0000080000640006e-05,7.000042000252001e-06,4.000032000256002e-06,6.188208390129088e-06,4.812558953693784e-06,2.751680092663922e-06,6.186431149597058e-06,2.0626683123734445e-06
Adlercreutzia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,2.000016000128001e-06,1.000010000100001e-06,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,6.879200231659802e-07,2.062143716532353e-06,6.875561041244814e-07
Adonisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aduncisulcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advenella,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,4e-05,3.0000000000000004e-05,0.0,0.0,2.0000160001280012e-05,2.400024000240002e-05,1.0000080000640004e-05,1.7000102000612004e-05,2.2000176001408007e-05,1.993978259041595e-05,3.575043794172524e-05,1.3070480440153625e-05,2.1308818404167647e-05,1.5813790394863074e-05
Aedes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,4.000032000256002e-06,7.000070000700007e-06,7.000056000448003e-06,3.0000180001080015e-06,4.000032000256002e-06,2.750314840057372e-06,2.7500336878250184e-06,2.751680092663921e-06,3.436906194220588e-06,6.875561041244814e-07
Aedoeadaptatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Aegicerativicinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,4.000040000400004e-05,0.0001,7e-05,7e-05,0.000120001200012,4.700037600300802e-05,7.900079000790008e-05,7.600060800486403e-05,9.700058200349204e-05,6.900055200441604e-05,5.91317690612335e-05,7.287589272736299e-05,6.879200231659805e-05,9.76081359158647e-05,7.563117145369295e-05
Aegilops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,3.000024000192002e-06,2.000020000200002e-06,2.000016000128001e-06,0.0,1.0000080000640005e-06,3.437893550071715e-06,6.875084219562546e-07,6.879200231659802e-07,2.062143716532353e-06,6.875561041244814e-07
Aegirvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aegla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aelia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,1.375157420028686e-06,6.875084219562546e-07,1.3758400463319607e-06,1.3747624776882351e-06,0.0
Aeoliella,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,6e-05,0.0,2.000020000200002e-05,2.000016000128001e-05,1.800018000180002e-05,1.700013600108801e-05,1.2000072000432004e-05,9.000072000576005e-06,1.856462517038726e-05,1.4437676861081346e-05,1.2382560416987648e-05,1.168548106035e-05,1.4438678186614112e-05
Aequoribacter,0.0,0.001,0.001,0.0,0.0,0.0006,0.0003,0.0004,0.0004,0.0006,0.000270002700027,0.00019,0.00029,0.00029,0.000280002800028,0.0001850014800118,0.0002250022500225,0.0002390019120152,0.0002110012660075,0.0002050016400131,0.000244090442055,0.0002653782508751,0.000236644487969,0.0002790767829707,0.0002440824169641
Aequorivita,0.002,0.0,0.0,0.001,0.0,0.0005,0.0,0.0001,0.00030000000000000003,0.0001,0.00023000230002300024,0.00017,0.00017,0.0001,0.00022000220002200025,0.0002390019120152961,0.00023600236002360026,0.0002620020960167681,0.00023500141000846005,0.0002380019040152321,0.00022758855301474752,0.00020212747605513886,0.00022357400752894363,0.0002151503277582088,0.00021795528500746065
Aeribacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,2.000016000128001e-06,2.062736130043029e-06,3.437542109781273e-06,1.3758400463319607e-06,0.0,2.0626683123734445e-06
Aeriscardovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aerococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,4.000032000256002e-06,4.000040000400004e-06,3.0000240001920015e-06,9.000054000324003e-06,6.000048000384004e-06,2.750314840057372e-06,4.812558953693783e-06,4.8154401621618615e-06,2.7495249553764707e-06,1.031334156186722e-05
Aerolutibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aeromicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,7.000000000000001e-05,2e-05,0.0,3.000030000300003e-05,3.600028800230402e-05,3.5000350003500036e-05,3.900031200249602e-05,2.700016200097201e-05,3.300026400211202e-05,3.231619937067412e-05,3.0937878988031455e-05,2.9580560996137153e-05,4.742930548024411e-05,2.6814688060854777e-05
Aeromonas,0.0,0.001,0.0,0.0,0.0,0.0002,0.0001,0.0002,0.00030000000000000003,0.0,0.0003300033000330002,0.00019,0.00027,0.00025,0.00027000270002700027,0.00026900215201721615,0.00024100241002410024,0.00027100216801734413,0.00022000132000792006,0.0002960023680189441,0.0002894706369160384,0.0002516280824359892,0.00026003376875674057,0.0002653291581938294,0.00023445663150644817
Aerosakkonema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
