genus,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Candidatus Gromoviella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Gullanella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Hadarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Hakubella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,0.0,0.0,2.000020000200002e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,6.875084219562546e-07,1.3758400463319607e-06,6.873812388441177e-07,3.437780520622407e-06
Candidatus Haliotispira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,1.375157420028686e-06,0.0,6.879200231659802e-07,1.3747624776882351e-06,1.375112208248963e-06
Candidatus Hamiltonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,6.000048000384003e-06,2.000020000200002e-06,3.000024000192002e-06,2.000012000072001e-06,3.000024000192002e-06,6.87578710014343e-07,1.3750168439125092e-06,3.439600115829901e-06,2.7495249553764707e-06,4.125336624746889e-06
Candidatus Harpocratesius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Hartigia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Heimdallarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Candidatus Hepatobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Hepatoplasma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,3.0000240001920015e-06,1.000010000100001e-06,0.0,2.000012000072001e-06,0.0,0.0,6.875084219562546e-07,2.063760069497941e-06,0.0,6.875561041244814e-07
Candidatus Hoaglandella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.3750168439125092e-06,0.0,0.0,0.0
Candidatus Hodgkinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,1e-05,1e-05,1.000010000100001e-05,0.0,1.000010000100001e-06,1.0000080000640005e-06,3.000018000108001e-06,0.0,0.0,2.7500336878250184e-06,0.0,0.0,2.750224416497926e-06
Candidatus Hydrogenedens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,2e-05,1e-05,0.0,0.0,8.000064000512004e-06,1.100011000110001e-05,1.6000128001024008e-05,7.000042000252001e-06,5.000040000320002e-06,7.563365810157775e-06,7.562592641518801e-06,7.567120254825783e-06,8.248574866129412e-06,6.875561041244815e-06
Candidatus Hydrogenisulfobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Hydrogenosomobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Iainarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,1e-05,0.0,1e-05,0.0,5.000040000320003e-06,5.000050000500005e-06,8.000064000512004e-06,7.000042000252001e-06,1.500012000096001e-05,4.813050970100401e-06,4.812558953693784e-06,2.751680092663921e-06,3.4369061942205884e-06,2.750224416497926e-06
Candidatus Ichthyocystis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Ishikawella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Jettenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,3.000030000300003e-05,3.0000240001920015e-06,9.000090000900008e-06,1.0000080000640006e-05,7.000042000252003e-06,7.000056000448004e-06,8.250944520172116e-06,4.812558953693783e-06,5.503360185327843e-06,4.124287433064706e-06,2.7502244164979258e-06
Candidatus Jidaibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,4.000040000400004e-05,0.0,1e-05,1e-05,0.0,1.3000104000832009e-05,2.6000260002600025e-05,2.200017600140801e-05,1.6000096000576005e-05,1.0000080000640006e-05,2.1314940010444632e-05,2.1312761080643893e-05,2.4765120833975293e-05,2.1308818404167647e-05,1.9251570915485483e-05
Candidatus Jingweiarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,0.0,0.0,1.000010000100001e-05,3.000024000192002e-06,0.0,0.0,0.0,1.0000080000640005e-06,1.375157420028686e-06,0.0,0.0,0.0,0.0
Candidatus Johnevansia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Kapaibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,2.000020000200002e-05,5e-05,2e-05,3e-05,7.000070000700009e-05,2.400019200153601e-05,3.5000350003500036e-05,2.7000216001728015e-05,4.200025200151201e-05,3.700029600236802e-05,3.437893550071715e-05,3.6437946363681495e-05,4.127520138995883e-05,3.09321557479853e-05,3.162758078972615e-05
Candidatus Karelsulcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Candidatus Kentron,0.001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,3.000030000300003e-05,4e-05,1e-05,2e-05,9.00009000090001e-05,4.600036800294402e-05,5.5000550005500056e-05,3.9000312002496016e-05,4.5000270001620016e-05,3.500028000224002e-05,4.881808841101835e-05,4.4000539005200294e-05,5.709736192277637e-05,5.0178830435620585e-05,3.7128029622722e-05
Candidatus Kinetoplastibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.062736130043029e-06,6.875084219562546e-07,2.751680092663922e-06,6.873812388441177e-07,3.4377805206224074e-06
Candidatus Kirkpatrickella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Korarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Korobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,3.000030000300003e-06,1.0000080000640005e-06,1.0000060000360005e-06,2.000016000128001e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Kryptobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,2.000016000128001e-06,1.0000060000360005e-06,2.000016000128001e-06,2.062736130043029e-06,1.3750168439125092e-06,2.063760069497941e-06,1.3747624776882351e-06,6.875561041244814e-07
Candidatus Kryptonium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,3.0000240001920015e-06,0.0,2.000016000128001e-06,6.87578710014343e-07,6.875084219562546e-07,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Candidatus Kuenenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,0.0,0.0,0.0,6.000048000384003e-06,9.00009000090001e-06,6.000048000384003e-06,9.000054000324003e-06,2.000016000128001e-06,4.125472260086058e-06,4.125050531737528e-06,5.503360185327842e-06,7.561193627285293e-06,3.4377805206224074e-06
Candidatus Kutchimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,6.875084219562546e-07,2.751680092663922e-06,6.873812388441177e-07,1.375112208248963e-06
Candidatus Laterigemmans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,2.000020000200002e-05,4e-05,0.0,0.0,2.000020000200002e-05,1.700013600108801e-05,9.00009000090001e-06,1.5000120000960009e-05,1.1000066000396002e-05,1.5000120000960009e-05,1.925220388040161e-05,8.93760948543131e-06,1.0318800347489704e-05,1.3060243538038232e-05,1.1000897665991705e-05
Candidatus Liberimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Lightella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,1.3758400463319607e-06,0.0,0.0
Candidatus Limadaptatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Limenecus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Limicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Limimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Limimorpha,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,2.062525265868764e-06,1.3758400463319607e-06,0.0,6.875561041244814e-07
Candidatus Liminaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.873812388441177e-07,0.0
Candidatus Limisoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000020000200002e-06,1.0000080000640005e-06,0.0,0.0,0.0,6.875084219562546e-07,1.3758400463319607e-06,1.3747624776882351e-06,0.0
Candidatus Limivivens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,6.875561041244814e-07
Candidatus Limnocylindrus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,1.3758400463319607e-06,0.0,0.0
Candidatus Lithacetigena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Litorirhabdus,0.002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0002,0.000140001400014,0.00012,7e-05,0.00021,0.000120001200012,0.0001140009120072,0.0001220012200122,0.0001020008160065,0.0001350008100048,9.800078400627204e-05,0.0001395784781329,0.0001079388222471,0.0001217618441003,0.0001113557606927,0.0001292605475754
Candidatus Lokiarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000300003000026e-06,0.0,0.0,1.0000080000640005e-06,0.0,3.437542109781273e-06,2.063760069497941e-06,4.124287433064706e-06,2.0626683123734445e-06
Candidatus Lucifugimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Candidatus Lumbricidophila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Lutibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,2.000016000128001e-06,6.87578710014343e-07,6.875084219562546e-07,1.3758400463319607e-06,2.7495249553764707e-06,2.0626683123734445e-06
Candidatus Macondimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,1.000010000100001e-05,1.0000080000640005e-06,7.000070000700008e-06,5.000040000320002e-06,4.000024000144001e-06,4.000032000256002e-06,5.500629680114744e-06,3.437542109781273e-06,4.127520138995882e-06,6.186431149597058e-06,8.938229353618259e-06
Candidatus Magnetaquicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000070000700008e-06,0.0,1.0000060000360005e-06,2.000016000128001e-06,1.2376416780258171e-05,6.875084219562546e-07,1.3758400463319607e-06,0.0,3.437780520622407e-06
Candidatus Magnetobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,2.000020000200002e-05,1.0000080000640005e-06,1.000010000100001e-06,3.000024000192002e-06,1.0000060000360005e-06,6.000048000384003e-06,1.375157420028686e-06,4.125050531737528e-06,2.063760069497941e-06,2.7495249553764707e-06,2.750224416497926e-06
Candidatus Magnetoglobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,3.000024000192002e-06,5.000050000500004e-06,1.2000096000768006e-05,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-06,5.500067375650037e-06,6.879200231659803e-06,6.873812388441176e-06,1.0313341561867222e-05
Candidatus Magnetominusculus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,0.0,2.000016000128001e-06,3.0000180001080015e-06,0.0,1.375157420028686e-06,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Candidatus Magnetomorum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,3.0000300003000036e-05,1.3000104000832007e-05,1.3000130001300012e-05,2.0000160001280012e-05,9.000054000324003e-06,6.000048000384004e-06,1.5126731620315546e-05,1.2375151595212582e-05,7.567120254825783e-06,8.248574866129412e-06,9.62578545774274e-06
Candidatus Magnetoovum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,2.000016000128001e-06,4.000024000144001e-06,7.000056000448003e-06,5.500629680114744e-06,4.812558953693783e-06,4.127520138995882e-06,0.0,2.0626683123734445e-06
Candidatus Manganitrophus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,6.000048000384004e-06,9.000090000900008e-06,6.000048000384004e-06,5.000030000180001e-06,9.000072000576005e-06,5.500629680114744e-06,8.93760948543131e-06,6.1912802084938224e-06,5.4990499107529405e-06,4.125336624746888e-06
Candidatus Marinarcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,1.000010000100001e-06,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,0.0,3.437542109781273e-06,2.063760069497941e-06,1.3747624776882351e-06,2.750224416497926e-06
Candidatus Marithioploca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,2.751680092663922e-06,1.3747624776882351e-06,2.0626683123734445e-06
Candidatus Marithrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,1.000010000100001e-05,2e-05,1e-05,1e-05,2.000020000200002e-05,5.000040000320003e-06,1.0000100001000012e-05,1.4000112000896006e-05,1.0000060000360002e-05,9.000072000576005e-06,4.125472260086058e-06,4.812558953693783e-06,1.1006720370655686e-05,8.935956104973529e-06,8.250673249493778e-06
Candidatus Mcinerneyibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,2.0626683123734445e-06
Candidatus Megaera,0.0,0.0,0.001,0.0,0.0,0.0001,0.0007,0.0001,0.0002,0.0001,0.00015000150001500014,0.00017,0.00015000000000000001,0.0002,0.00014000140001400014,0.00014000112000896005,0.00014300143001430015,0.00014800118400947206,0.00012700076200457204,0.0001600012800102401,0.00016226857556338496,0.00012100148226430082,0.0001355202445636981,0.0001134179044092794,0.0001381987769290208
Candidatus Merdicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7495249553764707e-06,0.0
Candidatus Merdimorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Candidatus Merdivicinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Merdivivens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Candidatus Merdousia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Candidatus Mesenet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,6.879200231659802e-07,0.0,0.0
Candidatus Methanodesulfokora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,2.063760069497941e-06,0.0,0.0
Candidatus Methanofastidiosum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,2.750314840057372e-06,6.875084219562546e-07,1.3758400463319607e-06,2.062143716532353e-06,0.0
Candidatus Methanofishera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,1.000010000100001e-06,2.000016000128001e-06,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,2.063760069497941e-06,1.3747624776882351e-06,0.0
Candidatus Methanogaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384003e-06,3.0000300003000026e-06,2.000016000128001e-06,4.000024000144002e-06,2.000016000128001e-06,4.813050970100401e-06,1.3750168439125092e-06,4.127520138995882e-06,4.811668671908823e-06,6.875561041244814e-07
Candidatus Methanohalarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,2.000016000128001e-06,0.0,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Methanoliparum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Methanolliviera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,0.0,0.0,2.062736130043029e-06,0.0,6.879200231659802e-07,0.0,0.0
Candidatus Methanoperedens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,1e-05,0.0,1.000010000100001e-05,8.000064000512004e-06,6.000060000600006e-06,1.3000104000832005e-05,6.0000360002160005e-06,7.000056000448004e-06,8.938523230186459e-06,8.937609485431311e-06,6.879200231659803e-06,8.248574866129412e-06,6.188004937120334e-06
Candidatus Methanophaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,1.375157420028686e-06,1.3750168439125092e-06,2.063760069497941e-06,6.873812388441177e-07,6.875561041244814e-07
Candidatus Methanospirare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,6.875084219562546e-07,6.879200231659802e-07,2.062143716532353e-06,0.0
Candidatus Methylacidithermus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,3.000024000192002e-06,6.87578710014343e-07,0.0,2.063760069497941e-06,0.0,1.375112208248963e-06
Candidatus Methylomirabilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,9.000072000576005e-06,5.000050000500005e-06,8.000064000512004e-06,7.000042000252003e-06,5.000040000320003e-06,3.437893550071715e-06,6.187575797606291e-06,5.503360185327842e-06,6.186431149597059e-06,8.250673249493778e-06
Candidatus Methylophosphatis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,6.000048000384003e-06,2.000020000200002e-06,4.000032000256002e-06,3.0000180001080015e-06,4.000032000256002e-06,2.062736130043029e-06,2.7500336878250184e-06,2.063760069497941e-06,2.7495249553764702e-06,1.375112208248963e-06
Candidatus Methylopumilus,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,2e-05,4e-05,4.000040000400004e-05,2.000016000128001e-05,1.9000190001900018e-05,3.300026400211202e-05,3.200019200115201e-05,4.000032000256002e-05,2.681556969055938e-05,3.300040425390022e-05,2.8892640972971173e-05,3.711858689758235e-05,4.331603455984234e-05
Candidatus Methylospira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,2.000016000128001e-06,6.000060000600006e-06,4.000032000256002e-06,3.000018000108001e-06,2.000016000128001e-06,3.437893550071715e-06,1.3750168439125092e-06,2.063760069497941e-06,2.062143716532353e-06,4.125336624746889e-06
