family,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Amphisiellidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,,2.2089635322211897e-06,2.214971880932115e-06,2.203579935964105e-06,
Amphisoleniaceae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,4.4179270644423795e-06,,6.610739807892315e-06,4.412984766376879e-06
Amphisopidae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,,,,
Amphoriscidae,,,,,,,,,,,,,,,,,,,,,,,,,
Ampulicidae,,,,,,,,,,,,,,,,,,,,,,,,,
Ampullariidae,,,,,,,,,,,,,,,,6.497514700627413e-06,6.517354084588744e-06,,3.2422267613398885e-06,9.782310973144928e-06,8.827332953758608e-06,8.835854128884759e-06,,4.407159871928209e-06,6.619477149565317e-06
Amylocorticiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anacardiaceae,,,,,,,,,,,,3.32491022742386e-05,3.373022565520964e-05,,,6.497514700627413e-06,3.258677042294372e-06,6.474398609299589e-06,9.726680284019664e-06,6.5215406487632845e-06,1.5447832669077565e-05,,1.771977504745692e-05,8.814319743856418e-06,4.412984766376878e-06
Anaeramoebidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,,,,,2.206492383188439e-06
Anaerobacaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerodiviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerohalosphaeraceae,,,,,,,,,,,3.333111125924941e-05,6.64982045484772e-05,,,,6.497514700627413e-06,1.6293385211471856e-05,6.474398609299589e-06,6.484453522679777e-06,9.782310973144928e-06,1.1034166192198261e-05,1.1044817661105949e-05,4.429943761864231e-06,4.407159871928209e-06,1.544544668231907e-05
Anaerolineaceae,,,,,0.006578947368421051,,,0.0003262642740619902,,0.0003418803418803418,0.00016665555629624703,0.0001329964090969544,0.0001011906769656289,0.00010172250101722501,6.635700066357004e-05,0.00011695526461129344,0.00011079501943800866,0.0001359623707952914,0.00014590020426029495,0.00013695235362402898,0.00014565099373701703,9.498543188551116e-05,0.00015283305978431599,0.00016526849519730787,0.00015004148205681385
Anaeromyxobacteraceae,,0.0034364261168384875,,,,,,,,,3.333111125924941e-05,0.00023274371591967016,0.00013492090262083855,3.390750033907501e-05,0.00019907100199071016,0.00011370650726097973,9.124295718424242e-05,0.0001294879721859918,0.00015886911130565449,0.00014021312394841062,0.00012358266135262055,0.00011486610367550185,0.00010853362216567365,0.00014984343564555913,0.00011032461915942194
Anaeroplasmataceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerosomataceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerotignaceae,,,,,,,,,,0.0003418803418803418,,,,,3.317850033178502e-05,,3.258677042294372e-06,,,,6.6204997153189565e-06,8.835854128884759e-06,,,
Anaerovoracaceae,,,,,,,,,,,6.666222251849882e-05,,6.746045131041927e-05,,,3.2487573503137065e-06,6.517354084588744e-06,3.2371993046497947e-06,1.6211133806699442e-05,3.2607703243816422e-06,2.206833238439652e-06,6.626890596663569e-06,4.42994376186423e-06,6.610739807892315e-06,8.825969532753758e-06
Anaplasmataceae,,,,,,,,,,,0.0002999800013332447,0.00023274371591967016,0.00013492090262083855,6.781500067815001e-05,0.0001327140013271401,0.00012995029401254826,0.00015315782098783548,0.00014567396870924075,0.00030476931556594944,0.00027716547757243955,0.0001147553283988619,0.00011486610367550185,0.000365470360353799,0.00011899331654206166,0.000291256994580874
Anaulaceae,,,,,,,,,,0.0003418803418803418,0.00016665555629624703,0.0001329964090969544,6.746045131041927e-05,0.0006442425064424251,0.00019907100199071016,0.00023391052922258688,0.00023136607000290042,0.00030429673463708073,0.000317738222611309,0.0001923854491385169,0.0003398523187196781,0.000353434165155388,0.0003854051072819286,0.0003217226706506273,0.0001853453601878289
Ancalomicrobiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Ancylistaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,,,,,,,
Ancylostomatidae,,,,,,,,,,,,,,,,,,,9.726680284019664e-06,,4.413666476879304e-06,,,,
Ancyromonadidae,,,,,,,,,,,,,,,,,,,,,,2.2089635322211897e-06,,2.203579935964105e-06,4.412984766376879e-06
Andaluciidae,,,,,,,,,,,,6.64982045484772e-05,,,,,,,,,2.206833238439652e-06,,,,2.206492383188439e-06
Andesianidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,8.827332953758608e-06,,,,
Andreaeaceae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Andrenidae,,,,,,,0.0003333333333333333,,,,6.666222251849882e-05,3.32491022742386e-05,3.373022565520964e-05,0.00013563000135630003,9.953550099535507e-05,6.497514700627413e-05,3.910412450753246e-05,6.150678678834611e-05,4.214894789741855e-05,7.499771746077777e-05,5.296399772255165e-05,6.626890596663569e-05,5.9804240785167106e-05,5.729307833506672e-05,4.6336340046957225e-05
Anemiaceae,,,,,,,,,,,,,,,,,,,3.2422267613398885e-06,,,,,,
Anguinidae,,,,,,,,,,,,,3.373022565520964e-05,,,,,,,,,,,,
Angulomycetaceae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,,,,2.206492383188439e-06
Anisakidae,,,,,,,,,,,,,,,,,,,,,,,,,
Anisolpidiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Annonaceae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,,,,2.203579935964105e-06,
Anomodontaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anomoeoneidaceae,,,,,,,,,,,,,,,,1.9492544101882238e-05,3.258677042294372e-06,5.5032388179046515e-05,,2.2825392270671497e-05,6.6204997153189565e-06,,,1.7628639487712836e-05,
Anoplocephalidae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,,,,
Anostostomatidae,,,,,,,,,,,,,,,,,,,,,,,4.429943761864231e-06,,
Anthicidae,,,,,,,,,,,,,,,,,,,,,,,,,
Anthocerotaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anthocerotibacteraceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,6.474398609299589e-06,9.726680284019664e-06,3.2607703243816422e-06,4.413666476879304e-06,6.626890596663569e-06,2.214971880932115e-06,4.407159871928209e-06,6.619477149565317e-06
Anthocoridae,,,,,,,,,,,,,,,,,,,,,,,,,
Anthomyiidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,,,,,2.206492383188439e-06
Anthracoideaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anthribidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,,,,,
Antipathidae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,
Antipodoeciidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,,2.2089635322211897e-06,,,
Antricoccaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anyphaenidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,2.206833238439652e-06,,,,
Aphalaridae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,,,,
Aphanizomenonaceae,,,,,,,,0.0003262642740619902,,,0.00019998666755549648,6.64982045484772e-05,0.00013492090262083855,3.390750033907501e-05,6.635700066357004e-05,7.472141905721524e-05,5.865618676129869e-05,0.000126250772881342,8.42978957948371e-05,9.456233940706763e-05,9.268699601446539e-05,7.952268715996283e-05,7.973898771355615e-05,7.271813788681545e-05,9.487917247710288e-05
Aphanochaetaceae,,,,,,,,,,,,,,,,6.497514700627413e-06,9.776031126883117e-06,,,,,2.2089635322211897e-06,,,
Aphanodactylidae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Aphanothecaceae,,,,,,,,,,,,,,,,8.121893375784266e-05,4.2362801549826836e-05,5.826958748369631e-05,3.2422267613398884e-05,5.5433095514487916e-05,8.606649629914643e-05,5.0806161241087364e-05,6.201921266609923e-05,8.153245763067187e-05,4.4129847663768784e-05
Aphelenchoididae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,2.206492383188439e-06
Aphelinidae,,,,,,,,,,,,,,,,,,,,,,,,,
Aphididae,,,,,,0.00032754667540124465,,0.0003262642740619902,,,,3.32491022742386e-05,0.00016865112827604817,3.390750033907501e-05,9.953550099535507e-05,7.147266170690155e-05,5.86561867612987e-05,8.416718192089467e-05,7.132898874947754e-05,8.804079875830435e-05,6.179133067631026e-05,7.068683303107809e-05,6.423418454703134e-05,6.390381814295905e-05,7.502074102840693e-05
Apiaceae,,,,,,,,,,,,,,,,9.74627205094112e-06,9.776031126883117e-06,2.9134793741848154e-05,3.2422267613398885e-06,9.782310973144927e-06,1.7654665907517215e-05,6.626890596663569e-06,1.5504803166524806e-05,4.407159871928209e-06,8.825969532753758e-06
Apidae,,,,,,0.00032754667540124465,0.0003333333333333333,,,,6.666222251849882e-05,9.974730682271579e-05,6.746045131041927e-05,6.781500067815001e-05,3.317850033178502e-05,6.172638965596042e-05,7.169089493047617e-05,0.00010359037774879343,7.781344227215733e-05,8.804079875830435e-05,7.503233010694817e-05,7.952268715996282e-05,9.745876276101307e-05,7.932887769470778e-05,5.736880196289941e-05
Apiosporaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,1.3034708169177488e-05,6.474398609299589e-06,6.484453522679777e-06,1.6303851621908213e-05,1.3240999430637913e-05,1.5462744725548328e-05,1.9934746928389035e-05,1.1017899679820524e-05,8.825969532753756e-06
Aplosporellaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,6.474398609299589e-06,,1.630385162190821e-05,4.413666476879304e-06,8.835854128884759e-06,4.429943761864231e-06,4.407159871928209e-06,
Aplysiidae,,,,,,,,,,,6.666222251849882e-05,,,,,1.9492544101882238e-05,3.258677042294372e-06,1.9423195827898768e-05,1.296890704535955e-05,1.630385162190821e-05,8.827332953758608e-06,1.7671708257769518e-05,6.644915642796345e-06,1.1017899679820524e-05,1.7651939065507515e-05
Aplysinidae,,,,,,,,,,,3.333111125924941e-05,,3.373022565520964e-05,,,9.74627205094112e-06,1.3034708169177488e-05,3.237199304649795e-05,1.6211133806699435e-05,6.5215406487632845e-06,1.1034166192198261e-05,2.4298598854433087e-05,4.429943761864231e-06,1.9832219423676944e-05,1.7651939065507515e-05
Apocynaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,3.2371993046497947e-06,,,,,,,
Apolemiidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,,,2.203579935964105e-06,
Apusomonadidae,,,,,,,,,,,3.333111125924941e-05,,,,3.317850033178502e-05,1.9492544101882238e-05,3.258677042294372e-05,3.237199304649795e-05,1.945336056803933e-05,2.2825392270671494e-05,2.427516562283618e-05,1.1044817661105949e-05,2.4364690690253264e-05,3.525727897542568e-05,1.9858431448695955e-05
Aquaspirillaceae,,,,,,,0.0003333333333333333,,,,3.333111125924941e-05,0.0001329964090969544,3.373022565520964e-05,3.390750033907501e-05,9.953550099535507e-05,0.00013319905136286196,0.00013034708169177488,8.092998261624487e-05,6.808676198813765e-05,0.00013695235362402896,7.282549686850853e-05,9.056750482106878e-05,0.00015726300354618018,0.00011678973660609755,9.708566486029132e-05
Aquificaceae,,,,,,,,,,,,,,,3.317850033178502e-05,9.746272050941119e-06,3.258677042294372e-06,9.711597913949386e-06,9.726680284019666e-06,9.782310973144927e-06,1.1034166192198261e-05,6.626890596663569e-06,8.859887523728461e-06,6.610739807892315e-06,8.825969532753756e-06
Aquifoliaceae,,,,,,,,,,,,,3.373022565520964e-05,,,1.624378675156853e-05,2.932809338064935e-05,2.266039513254856e-05,1.296890704535955e-05,1.3043081297526569e-05,1.9861499145956872e-05,1.3253781193327138e-05,1.7719775047456923e-05,1.322147961578463e-05,1.1032461915942194e-05
Araceae,,,,,,,,,,,,,0.00010119067696562891,6.781500067815001e-05,3.317850033178502e-05,5.198011760501932e-05,6.191486380359307e-05,3.8846391655797536e-05,4.539117465875842e-05,4.239001421696135e-05,5.51708309609913e-05,4.6388234176644985e-05,4.6514409499574416e-05,4.847875859121031e-05,6.398827911246473e-05
Arachnomycetaceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,6.474398609299589e-06,,,,,6.644915642796345e-06,4.407159871928209e-06,
Aradidae,,,,,,,,,,,,,,,,,,,,,,,,,
Araliaceae,,,,,,,,,,,6.666222251849882e-05,,,3.390750033907501e-05,,1.9492544101882238e-05,3.258677042294372e-05,2.266039513254856e-05,3.566449437473876e-05,4.2390014216961354e-05,2.8688832099715476e-05,2.8716525918875463e-05,3.765452197584596e-05,6.170023820699494e-05,2.427141621507283e-05
Araneidae,,,,,,,,,,,,3.32491022742386e-05,,3.390750033907501e-05,,9.74627205094112e-06,6.517354084588744e-06,6.474398609299589e-06,3.2422267613398885e-06,3.2607703243816422e-06,8.827332953758608e-06,8.835854128884759e-06,6.644915642796345e-06,4.407159871928209e-06,1.544544668231907e-05
Archaeoglobaceae,,,,,,,,,,,,,,,,,,,,,2.206833238439652e-06,,,,
Archangiaceae,,,0.003448275862068965,,,,,,,,6.666222251849882e-05,0.0001329964090969544,6.746045131041927e-05,,0.00026542800265428023,0.00012670153666223457,8.798428014194804e-05,0.000126250772881342,0.00010050902960153654,0.00010760542070459419,0.0001103416619219826,0.0001082392130788383,0.00012182345345126634,8.153245763067187e-05,9.487917247710288e-05
Archinotodelphyidae,,,,,,,,,,,,,,,,,,,,3.2607703243816422e-06,,,,,
Arcidae,,,,,,,,,,,,,,,,,6.517354084588744e-06,3.2371993046497947e-06,,,,,,,
Arcitalitridae,,,,,,,,,,,,,,,,,,,,,,,4.42994376186423e-06,2.203579935964105e-06,
Arcobacteraceae,,,0.00689655172413793,,,0.00032754667540124465,0.0006666666666666666,0.0003262642740619902,,0.0003418803418803418,0.0002666488900739953,0.0006649820454847719,0.0005396836104833542,0.00040689000406890003,0.0007962840079628405,0.0004580747863942326,0.00046273214000580083,0.00046615669986957046,0.0005349674156210815,0.0005249840222254444,0.0004678486465492063,0.0004506285605731227,0.0005271633076618434,0.0004539374668086056,0.0005030802633669641
Ardenticatenaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Ardissoneaceae,,,,,,,,,,,,,,,,,,,3.2422267613398885e-06,,,,,,
Arecaceae,,,,,,0.00032754667540124465,,,,,,3.32491022742386e-05,3.373022565520964e-05,3.390750033907501e-05,6.635700066357004e-05,3.2487573503137065e-06,1.3034708169177488e-05,3.237199304649795e-05,1.945336056803933e-05,2.2825392270671497e-05,2.2068332384396522e-05,1.7671708257769518e-05,1.9934746928389035e-05,8.814319743856418e-06,1.3238954299130635e-05
Arenbergviridae,,,,,,,,,,,,,,,,3.2487573503137065e-06,6.517354084588744e-06,,,,,,4.42994376186423e-06,,
Arenicellaceae,,,,,,,0.0006666666666666666,0.0003262642740619902,,0.0003418803418803418,0.00033331111259249374,0.0002659928181939088,0.0005059533848281445,0.0005425200054252001,0.0005308560053085598,0.0005750300510054347,0.0005409403890208653,0.0004920542943066779,0.0005706319099958201,0.0004695509267109041,0.00046784864654907555,0.000609673934892964,0.0005050135888523821,0.0004847875859120465,0.000542797126264284
Arenicolidae,,,,,,,,,,,,,,3.390750033907501e-05,,6.497514700627413e-06,,,,,,,2.214971880932115e-06,2.203579935964105e-06,
Areschougiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Argasidae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,3.2371993046497947e-06,,,2.206833238439652e-06,,,,
Argulidae,,,,,,,,,,,,,3.373022565520964e-05,,,,3.258677042294372e-06,,,,,,,2.203579935964105e-06,
Argynnaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Argyresthiidae,,,,,,,,,,,,,,,3.317850033178502e-05,6.497514700627413e-06,,,1.6211133806699435e-05,2.2825392270671494e-05,2.427516562283618e-05,2.4298598854433087e-05,1.993474692838904e-05,1.762863948771284e-05,
Aristaeellaceae,,,,,,,,,,,,,,,3.317850033178502e-05,3.2487573503137065e-06,,,,9.782310973144927e-06,2.206833238439652e-06,,,,
Aristolochiaceae,,,,,,,,,,,,,,,,,,,3.2422267613398885e-06,,,,2.214971880932115e-06,,
Armadillidiidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,3.2422267613398885e-06,,,,,,
Armatimonadaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Artemiidae,,,,,,,,,,,3.333111125924941e-05,3.32491022742386e-05,,,,2.923881615282336e-05,1.9552062253766234e-05,1.2948797218599179e-05,1.6211133806699435e-05,1.3043081297526569e-05,2.2068332384396522e-05,1.3253781193327138e-05,1.7719775047456923e-05,1.762863948771284e-05,1.3238954299130635e-05
Arthoniaceae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Arthrodermataceae,,,,,,,0.0003333333333333333,,,,,3.32491022742386e-05,3.373022565520964e-05,,,6.497514700627413e-06,6.517354084588744e-06,2.2660395132548564e-05,1.6211133806699442e-05,1.6303851621908213e-05,8.827332953758608e-06,8.835854128884759e-06,1.5504803166524806e-05,2.203579935964105e-06,6.619477149565317e-06
Asaraceae,,,,,,,,,,,,,,,,,9.776031126883117e-06,3.2371993046497947e-06,3.2422267613398885e-06,,,2.2089635322211897e-06,2.214971880932115e-06,,
Ascarididae,,,,,,,,,,,,,,,,,,,,,,,4.42994376186423e-06,2.203579935964105e-06,
Ascobolaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Ascodesmidaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Ascoideaceae,,,,,,,,,,,,3.32491022742386e-05,,,,3.2487573503137065e-06,3.258677042294372e-06,,6.484453522679777e-06,,2.206833238439652e-06,1.3253781193327138e-05,4.429943761864231e-06,4.407159871928209e-06,
Ascosphaeraceae,,,,,,,,,,,,,,,,,,,,,,,,2.203579935964105e-06,
Ascoviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Asfarviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Asilidae,,,,,,,,0.0006525285481239804,,,,3.32491022742386e-05,3.373022565520964e-05,3.390750033907501e-05,,4.5482602904391893e-05,2.6069416338354977e-05,2.2660395132548564e-05,4.539117465875844e-05,3.2607703243816426e-05,3.310249857659478e-05,2.2089635322211897e-05,3.765452197584596e-05,3.746085891138978e-05,1.9858431448695955e-05
Asparagaceae,,,,,,0.00032754667540124465,0.0003333333333333333,,,,,,,3.390750033907501e-05,,1.2995029401254826e-05,6.517354084588744e-06,6.474398609299589e-06,,6.5215406487632845e-06,6.6204997153189565e-06,4.4179270644423795e-06,2.214971880932115e-06,1.322147961578463e-05,4.412984766376879e-06
Aspergillaceae,,,,,,0.00032754667540124465,0.0003333333333333333,0.0009787928221859708,,,0.00019998666755549646,0.00019949461364543157,0.00016865112827604817,0.00023735250237352502,0.0002654280026542802,0.00025340307332446914,0.00028350490267961033,0.00023307834993478523,0.00017832247187369384,0.00029020855886996617,0.00018758082526737044,0.0002960011133176394,0.00026136668194998955,0.0002401902130200874,0.00022726871546840924
Asplanchnidae,,,,,,,,,,,,6.64982045484772e-05,,,,3.2487573503137065e-06,1.3034708169177488e-05,3.2371993046497947e-06,6.484453522679777e-06,3.2607703243816422e-06,4.6343498007232695e-05,,1.328983128559269e-05,2.203579935964105e-06,4.412984766376879e-06
Aspleniaceae,,,,,,,,,,,,,,,,,,,6.484453522679777e-06,,,,,,
Assiduviridae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,,4.413666476879304e-06,,,,2.206492383188439e-06
Astasiidae,,,,,,,,,,,,,3.373022565520964e-05,,,,3.258677042294372e-06,6.474398609299589e-06,3.2422267613398885e-06,,,8.835854128884759e-06,4.429943761864231e-06,,
Astathelohaniidae,,,,,,,,,,,,,,,,,,,,,,,,,
Asteraceae,,,,,,0.00032754667540124465,,,,,3.333111125924941e-05,9.974730682271579e-05,6.746045131041927e-05,,,7.472141905721524e-05,5.213883267670995e-05,9.064158053019424e-05,6.160230846545787e-05,8.47800284339227e-05,5.0757164484112e-05,5.9642015369972116e-05,5.9804240785167106e-05,5.949665827103083e-05,6.17817867292763e-05
Astraeaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Astrephomenaceae,,,,,,,,,,,,,,,,,,,,,6.6204997153189565e-06,6.626890596663569e-06,,2.203579935964105e-06,2.206492383188439e-06
Astrolithidae,,,,,,,,,,,,,,,,,,3.2371993046497947e-06,,3.2607703243816422e-06,,,,,
Athaliidae,,,,,,,,,,,,3.32491022742386e-05,3.373022565520964e-05,,,3.2487573503137065e-06,1.3034708169177488e-05,3.2371993046497947e-06,3.2422267613398885e-06,1.3043081297526569e-05,,8.835854128884759e-06,,2.203579935964105e-06,6.619477149565317e-06
Atheliaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Athericidae,,,,,,,,,,,,,,,,6.497514700627413e-06,9.776031126883117e-06,3.2371993046497947e-06,9.726680284019664e-06,6.5215406487632845e-06,1.103416619219826e-05,4.4179270644423795e-06,4.429943761864231e-06,8.81431974385642e-06,2.206492383188439e-06
Atopobiaceae,,,,,,0.00032754667540124465,,,,,3.333111125924941e-05,,3.373022565520964e-05,,6.635700066357004e-05,2.5990058802509652e-05,4.2362801549826836e-05,2.2660395132548564e-05,1.6211133806699442e-05,1.9564621946289853e-05,1.5447832669077565e-05,3.3134452983317846e-05,1.9934746928389035e-05,1.322147961578463e-05,2.8684400981449706e-05
Atribacteraceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,,,,,2.206833238439652e-06,,2.214971880932115e-06,,2.206492383188439e-06
Attelabidae,,,,,,,0.0003333333333333333,,,,6.666222251849882e-05,,,3.390750033907501e-05,,,6.517354084588744e-06,2.266039513254856e-05,1.296890704535955e-05,1.3043081297526569e-05,8.827332953758608e-06,1.3253781193327138e-05,1.993474692838904e-05,8.81431974385642e-06,1.3238954299130635e-05
Attheyaceae,,,,,,,0.0003333333333333333,,0.0003414134516899966,,6.666222251849882e-05,0.0001329964090969544,0.00013492090262083855,0.00010172250101722501,0.00023224950232249511,9.74627205094112e-05,0.00013686443577636364,0.00014567396870924075,8.42978957948371e-05,0.00010760542070459419,0.000101514328968224,6.18509789021933e-05,0.00013732825661779115,0.00012340047641398985,0.00012135708107536414
Atyidae,,,,,,,,,,,,,,,,6.497514700627413e-06,,,,,,,,,
Aulacodiscaceae,,,,,,,,,,,6.666222251849882e-05,,,,0.0001327140013271401,,,,,,,,2.214971880932115e-06,,
Aulacoseiraceae,,,,,,,,,,,,,,,,3.2487573503137065e-06,3.258677042294372e-06,,3.2422267613398885e-06,,2.206833238439652e-06,6.626890596663569e-06,,4.407159871928209e-06,4.412984766376878e-06
Aulographaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Aurantibacillaceae,,,,,,,,,,,6.666222251849882e-05,0.0001329964090969544,6.746045131041927e-05,,6.635700066357004e-05,6.172638965596041e-05,4.8880155634415585e-05,5.826958748369631e-05,6.160230846545785e-05,8.478002843392271e-05,7.723916334538782e-05,5.0806161241087364e-05,5.758926890423501e-05,5.0682338527174406e-05,6.840126387884161e-05
Aurantimonadaceae,,,,,,0.0006550933508024893,0.0013333333333333333,0.0003262642740619902,0.0003414134516899966,0.0003418803418803418,0.0005332977801479905,0.00039898922729086314,0.0005059533848281446,0.0005425200054252001,0.0005972130059721304,0.000597771352457722,0.0005409403890208658,0.0005114774901346676,0.0004312161592582051,0.0005738955770911691,0.0005495014763714734,0.0005765394819097306,0.0005338082233046398,0.000524452024759457,0.0005692750348626173
Auriculariaceae,,,,,,,,,,,,,,,,,3.258677042294372e-06,,,3.2607703243816422e-06,2.206833238439652e-06,,,2.203579935964105e-06,4.412984766376878e-06
Auriscalpiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Autographiviridae,,,,,,,,,,,6.666222251849882e-05,,6.746045131041927e-05,6.781500067815001e-05,6.635700066357004e-05,2.5990058802509652e-05,1.9552062253766234e-05,9.711597913949384e-06,5.8360081704117996e-05,6.5215406487632845e-06,2.8688832099715476e-05,1.7671708257769518e-05,3.100960633304961e-05,1.7628639487712836e-05,2.4271416215072832e-05
Autolykiviridae,,,,,,,,,,,,,,,,,,,,,,,,,
Autostichidae,,,,,,,,,,,,,,,,6.497514700627413e-06,,3.2371993046497947e-06,9.726680284019664e-06,9.782310973144927e-06,6.6204997153189565e-06,8.835854128884759e-06,6.644915642796345e-06,4.407159871928209e-06,
Axianassidae,,,,,,,,,,,,,,,,,,,,,,,2.214971880932115e-06,,
Axinellidae,,,,,,,,,,,,,,,3.317850033178502e-05,,,,,,,,,,
Azonexaceae,,,,,,0.00032754667540124465,,,0.0003414134516899966,,0.00026664889007399533,0.00039898922729086314,0.0003035720308968867,6.781500067815001e-05,0.00023224950232249517,0.00023391052922258688,0.00023788342408748918,0.00023631554923943498,0.0002172291930097725,0.00029673009951872945,0.000304542986904672,0.00026728458739876397,0.0003056661195686319,0.00027765107193147723,0.0002780180402817434
