order,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Atheliales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,3.0000300003000026e-06,6.000048000384004e-06,3.0000180001080015e-06,2.000016000128001e-06,5.500629680114744e-06,2.7500336878250184e-06,2.751680092663921e-06,3.436906194220588e-06,2.0626683123734445e-06
Atractiellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,1.000010000100001e-06,1.0000080000640005e-06,5.00003000018e-06,1.0000080000640005e-06,1.375157420028686e-06,1.3750168439125092e-06,2.063760069497941e-06,2.7495249553764707e-06,1.375112208248963e-06
Atribacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,2.062525265868764e-06,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Aulographales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,3.0000300003000026e-06,3.000024000192002e-06,2.000012000072001e-06,4.000032000256002e-06,1.375157420028686e-06,6.875084219562546e-07,6.879200231659802e-07,1.3747624776882351e-06,1.375112208248963e-06
Auriculariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,3.0000300003000026e-06,4.000032000256002e-06,6.000036000216002e-06,4.000032000256002e-06,2.750314840057372e-06,1.3750168439125092e-06,2.063760069497941e-06,3.436906194220588e-06,2.7502244164979258e-06
Axinellida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillales,0.0,0.0,0.0,0.002,0.0,0.0009000000000000001,0.0015,0.0015,0.0011,0.0009000000000000001,0.0007700077000770008,0.0007700000000000001,0.00076,0.0008300000000000001,0.0008600086000860009,0.0017380139041112245,0.0007900079000790007,0.0006530052240417923,0.0007650045900275403,0.0017010136081088323,0.0007666502616659924,0.000715696267256461,0.0007862925864787155,0.001719827859587891,0.0007343099192049463
Bacillariales,0.012999999999999998,0.01,0.009000000000000001,0.009000000000000001,0.006,0.0063,0.0081,0.007500000000000001,0.007599999999999999,0.0077,0.007380073800738,0.00772,0.00711,0.00829,0.007640076400764001,0.008107064856518516,0.0076360763607636,0.007368058944471061,0.008518051108306113,0.008194065552523989,0.007438226484934747,0.008232225844503628,0.008223395956925561,0.007584564589405738,0.00919124999993566
Bacteriovoracales,0.001,0.0,0.002,0.0,0.003,0.001,0.0007,0.002,0.0012000000000000001,0.0008,0.0011200112001120003,0.0011300000000000001,0.0011,0.0011200000000000001,0.0015200152001520002,0.0011330090640724521,0.0011890118901189003,0.001149009192073356,0.0011130066780399481,0.001110008880070892,0.001108376880542963,0.0011852645194524204,0.001172215719474721,0.0011754219184233236,0.0010987146543907937
Bacteroidales,0.002,0.007,0.005,0.003,0.002,0.0023,0.0021,0.0013,0.0028,0.0026,0.002170021700217001,0.00287,0.00222,0.00229,0.002070020700207001,0.0022920183361466364,0.002316023160231601,0.0022800182401458285,0.0021540129240774563,0.0023700189601516203,0.0021892506126855843,0.002233027354513837,0.00229765287737437,0.002260796894558241,0.0022531213532158974
Baeomycetales,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,4.000032000256002e-06,1.000010000100001e-06,5.000040000320003e-06,3.0000180001080015e-06,4.000032000256002e-06,4.125472260086058e-06,4.125050531737528e-06,6.1912802084938224e-06,4.124287433064706e-06,8.938229353618259e-06
Baerida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balanomorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,7e-05,1e-05,0.0,6.000060000600007e-05,2.800022400179201e-05,4.000040000400004e-05,3.500028000224002e-05,3.700022200133201e-05,6.300050400403203e-05,3.231619937067412e-05,3.712545478563775e-05,2.545304085714127e-05,5.499049910752941e-05,5.775471274645645e-05
Balbianiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Balneolales,0.0,0.001,0.0,0.0,0.0,0.0004,0.0002,0.00039999999999999996,0.00030000000000000003,0.0005,0.0003100031000310003,0.00034,0.00039000000000000005,0.00021,0.00022000220002200022,0.00032800262402090015,0.00027000270002700027,0.00026800214401715214,0.00027000162000972007,0.00026900215201721615,0.0002654053820655364,0.00026125320034337674,0.00032125865081851284,0.0002777020204930235,0.00026883443671267223
Bangiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,1e-05,3.0000000000000004e-05,1e-05,0.0,4.000032000256002e-06,9.00009000090001e-06,9.000072000576005e-06,7.000042000252003e-06,1.0000080000640004e-05,7.563365810157774e-06,9.625117907387565e-06,9.630880324323725e-06,1.099809982150588e-05,1.1000897665991703e-05
Baphyvirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Bartheletiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Basidiobolales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05,0.0,3.000024000192002e-06,9.00009000090001e-06,8.000064000512004e-06,4.000024000144001e-06,6.000048000384003e-06,7.563365810157775e-06,5.500067375650037e-06,7.567120254825783e-06,8.248574866129412e-06,6.188004937120333e-06
Batrachospermales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,1.2376416780258175e-05,6.187575797606291e-06,2.7516800926639214e-06,2.7495249553764707e-06,3.4377805206224074e-06
Bdellovibrionales,0.0,0.0,0.0,0.0,0.002,0.0002,0.0005,0.00030000000000000003,0.0001,0.0002,0.0004400044000440002,0.00048,0.0004,0.00042,0.0006800068000680003,0.0005110040880326441,0.0004680046800468003,0.0005030040240321001,0.00046400278401670007,0.00047100376803010013,0.0005273728705809687,0.0005053186901377708,0.00045609097535899624,0.00046673186117514114,0.0004902275022407494
Bicosoecida,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,1e-05,1e-05,1.000010000100001e-05,2.1000168001344013e-05,1.6000160001600015e-05,1.5000120000960009e-05,1.3000078000468005e-05,2.700021600172801e-05,1.9252203880401603e-05,2.681282845629393e-05,1.8573840625481472e-05,2.130881840416765e-05,9.62578545774274e-06
Biddulphiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,8.000080000800008e-05,0.0,3.0000000000000004e-05,7.999999999999999e-05,3.0000300003000036e-05,1.6000128001024008e-05,1.4000140001400014e-05,1.3000104000832007e-05,1.7000102000612004e-05,3.300026400211202e-05,4.400503744091795e-05,1.3062660017168836e-05,4.0587281366792844e-05,2.268358088185588e-05,3.300269299797511e-05
Bifidobacteriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,3.0000000000000004e-05,2e-05,0.0,2.300018400147201e-05,2.100021000210002e-05,1.900015200121601e-05,1.2000072000432006e-05,1.0000080000640006e-05,1.581431033032989e-05,1.5812693704993856e-05,1.3070480440153625e-05,2.4058343359544118e-05,2.2001795331983406e-05
Bivalvulida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,3.0000240001920015e-06,8.000080000800008e-06,2.000016000128001e-06,4.000024000144002e-06,9.000072000576005e-06,3.4378935500717147e-06,1.787521897086262e-05,8.255040277991764e-06,5.4990499107529405e-06,1.0313341561867224e-05
Blasiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blastocatellales,0.001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0002,9.000090000900009e-05,0.00014000000000000001,8e-05,9e-05,0.0001100011000110001,0.00015300122400976,0.0001520015200152,0.00010500084000672006,0.000129000774004588,0.00013500108000864,0.00013889089942285777,0.00013956420965709378,0.00013139272442462167,0.0001512238725456147,0.00011207164497222033
Blastocladiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2e-05,0.0,2e-05,2.000020000200002e-05,1.2000096000768008e-05,1.6000160001600015e-05,1.4000112000896006e-05,1.2000072000432004e-05,8.000064000512004e-06,2.1314940010444632e-05,1.1000134751300074e-05,2.0637600694979407e-05,1.7871912209947057e-05,1.4438678186614112e-05
Blattodea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,9e-05,6e-05,3.0000000000000004e-05,2.000020000200002e-05,5.000040000320002e-05,4.500045000450004e-05,5.8000464003712033e-05,4.800028800172801e-05,6.600052800422403e-05,3.712925034077452e-05,4.331303058324404e-05,3.645976122779696e-05,4.2617636808335293e-05,3.781558572684648e-05
Boletales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,4e-05,1e-05,4e-05,3.000030000300003e-05,2.0000160001280012e-05,1.5000150001500015e-05,1.0000080000640006e-05,1.7000102000612007e-05,2.0000160001280012e-05,1.856462517038726e-05,1.925023581477513e-05,1.5822160532817547e-05,1.7184530971102942e-05,1.718890260311204e-05
Bonnemaisoniales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,2.063760069497941e-06,2.062143716532353e-06,0.0
Boraginales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,5.000040000320002e-06,2.000020000200002e-06,2.000016000128001e-06,1.0000060000360005e-06,3.000024000192002e-06,1.375157420028686e-06,2.062525265868764e-06,1.3758400463319607e-06,0.0,6.875561041244814e-07
Botrydiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Botryosphaeriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,8.000064000512004e-06,4.000040000400004e-06,1.1000088000704005e-05,4.000024000144002e-06,2.000016000128001e-06,6.8757871001434295e-06,3.437542109781273e-06,2.751680092663921e-06,8.935956104973529e-06,4.812892728871371e-06
Brachypoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Brachyspirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,4.000032000256002e-06,7.000070000700007e-06,4.000032000256002e-06,2.000012000072001e-06,7.000056000448004e-06,4.813050970100401e-06,2.062525265868764e-06,9.630880324323725e-06,3.436906194220588e-06,2.7502244164979258e-06
Bradymonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,6.000060000600006e-05,6e-05,5e-05,4e-05,7.000070000700007e-05,6.300050400403203e-05,6.600066000660006e-05,6.300050400403203e-05,6.200037200223201e-05,8.700069600556805e-05,5.4318718091133096e-05,6.256326639801917e-05,6.810408229343206e-05,8.729741733320294e-05,6.050493716295437e-05
Brassicales,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.00030000000000000003,0.00013000130001300012,8e-05,0.0001,7.000000000000001e-05,0.00013000130001300015,6.300050400403203e-05,6.500065000650006e-05,6.200049600396803e-05,4.000024000144002e-05,7.200057600460804e-05,6.600755616137693e-05,6.462579166388794e-05,5.228192176061451e-05,6.25516927348147e-05,5.2254263913460596e-05
Brevinematales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,3.0000300003000026e-06,1.0000080000640005e-06,4.000024000144002e-06,4.000032000256002e-06,6.87578710014343e-07,6.875084219562546e-07,2.063760069497941e-06,0.0,1.375112208248963e-06
Bryales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryobacterales,0.001,0.0,0.0,0.0,0.0,0.0001,0.00030000000000000003,0.00039999999999999996,0.0002,0.0004,0.00013000130001300012,0.00014000000000000001,0.00018,0.00015,9.000090000900007e-05,0.00013000104000832007,0.00012600126001260012,0.00015800126401008404,0.00013700082200493203,0.00013300106400851208,0.0001375157420028686,0.00014300175176690098,0.0001472148849575198,0.0001409131539630441,0.00012100987432590873
Bryopsidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,7.000070000700007e-05,8e-05,5e-05,3e-05,4.0000400004000046e-05,3.500028000224002e-05,3.700037000370003e-05,4.9000392003136025e-05,4.000024000144001e-05,4.000032000256002e-05,2.6127990980545032e-05,3.231289583194397e-05,4.953024166795059e-05,4.399239928602353e-05,3.7128029622722e-05
Bunyavirales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkholderiales,0.006,0.023,0.018000000000000002,0.015,0.012,0.013900000000000001,0.0152,0.0129,0.0154,0.0129,0.014700147001470003,0.01585,0.01529,0.01481,0.014120141201412003,0.013153105224841314,0.014227142271422704,0.013166105328842203,0.012805076830460393,0.01261610092880677,0.0130021134063706,0.012929283383308801,0.013274104767010166,0.013109734987234396,0.013394280464448505
Bursovaginoidea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,0.0,6.875561041244814e-07
Buxales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buxbaumiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,8.000080000800008e-05,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calanoida,0.0,0.0,0.001,0.0,0.001,0.0002,0.0005,0.0006,0.0005,0.0003,0.00032000320003200004,0.00029,0.00028000000000000003,0.0004,0.000250002500025,0.00037300298402377603,0.00028600286002860003,0.00030500244001946,0.00029000174001036003,0.00031500252002016,0.00033828872532698685,0.00031831639936567504,0.00031850697072582376,0.0003766849188865735,0.0003100878029601162
Caldicellulosiruptorales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,2.000020000200002e-06,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Caldicoprobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,1.0000080000640005e-06,2.000020000200002e-06,2.000016000128001e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,2.062525265868764e-06,2.063760069497941e-06,6.186431149597059e-06,3.4377805206224074e-06
Caldilineales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0004,0.00039999999999999996,0.0005,0.0004400044000440001,0.00038,0.00041000000000000005,0.00039000000000000005,0.00037000370003700004,0.00041300330402634,0.0003820038200382001,0.00043000344002751603,0.000414002484014832,0.000420003360026824,0.00044555100408924986,0.00041525508686157556,0.0004237587342702352,0.0004062423121568,0.00042353456014063157
Caldisericales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,3.0000300003000026e-06,5.000040000320003e-06,4.000024000144002e-06,1.0000080000640005e-06,4.125472260086058e-06,2.062525265868764e-06,4.127520138995883e-06,2.7495249553764702e-06,2.0626683123734445e-06
Calditrichales,0.002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,4.0000400004000046e-05,2e-05,3e-05,8e-05,4.0000400004000046e-05,3.600028800230401e-05,4.500045000450005e-05,3.500028000224002e-05,3.6000216001296006e-05,5.100040800326402e-05,4.331745873090361e-05,2.956286214411895e-05,4.333896145945676e-05,4.055549309180294e-05,4.056581014334441e-05
Caliciales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,2.000016000128001e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,0.0,6.873812388441177e-07,0.0
Calobryales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Calosphaeriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacterales,0.001,0.001,0.004,0.0,0.0,0.0008,0.0005,0.001,0.0004,0.0006000000000000001,0.0006900069000690006,0.00064,0.00072,0.0005600000000000001,0.0007500075000750005,0.0006120048960391683,0.0005980059800598004,0.0007130057040455843,0.0006540039240235282,0.0006690053520427243,0.0006023189499724987,0.000677883304048785,0.0006046817003628967,0.0006791326639779617,0.0006346142841068262
Candelariales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,0.0,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-07,3.437542109781273e-06,2.751680092663922e-06,2.7495249553764707e-06,3.437780520622407e-06
Candidatus Absconditabacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,4e-05,2e-05,2e-05,0.0,5.000040000320003e-06,1.000010000100001e-05,8.000064000512004e-06,2.2000132000792003e-05,1.4000112000896006e-05,6.875787100143431e-06,1.3062660017168838e-05,9.630880324323725e-06,1.5122387254570584e-05,1.5126234290738593e-05
Candidatus Acidiferrales,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05,1e-05,1.000010000100001e-05,1.0000080000640005e-06,3.0000300003000026e-06,5.000040000320003e-06,4.000024000144002e-06,2.000016000128001e-06,6.87578710014343e-06,3.437542109781273e-06,4.8154401621618615e-06,3.436906194220588e-06,3.4377805206224074e-06
Candidatus Acidulodesulfobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000012000072001e-06,0.0,0.0,2.7500336878250184e-06,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Actinomarinales,0.0,0.001,0.002,0.002,0.0,0.0002,0.0001,0.0002,0.0002,0.0005,0.00016000160001600002,0.00027,0.00019,0.00016,0.000220002200022,0.00018500148001184002,0.00023100231002310003,0.000197001576012512,0.000203001218007252,0.000199001592012648,0.00019389719622397213,0.0002041900013209501,0.00022563776759838765,0.00022064937766890882,0.00017738947486402033
Candidatus Adiutricales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Aeolococcales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Altarchaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,8.000064000512004e-06,4.000040000400004e-06,1.2000096000768006e-05,7.000042000252003e-06,9.000072000576005e-06,1.4439152910301203e-05,1.031262632934382e-05,7.567120254825783e-06,9.623337343817647e-06,4.125336624746889e-06
Candidatus Aminicenantales,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,3.000024000192002e-06,0.0,2.000016000128001e-06,6.87578710014343e-07,2.062525265868764e-06,0.0,1.3747624776882351e-06,3.437780520622407e-06
Candidatus Anaeroferrophillales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,1e-05,0.0,0.0,3.0000240001920015e-06,1.000010000100001e-06,0.0,3.0000180001080015e-06,6.000048000384002e-06,1.375157420028686e-06,6.875084219562546e-07,2.751680092663922e-06,1.3747624776882351e-06,1.3751122082489629e-06
Candidatus Anoxychlamydiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,3.000024000192002e-06,5.000050000500004e-06,5.000040000320002e-06,6.000036000216002e-06,6.000048000384003e-06,2.750314840057372e-06,4.125050531737528e-06,4.815440162161862e-06,7.561193627285294e-06,1.375112208248963e-06
Candidatus Anstonellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,1.375157420028686e-06,0.0,0.0,0.0,0.0
Candidatus Aquicultorales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,0.0,0.0
Candidatus Asgardarchaeales (ex Tamarit et al. 2024),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,0.0,0.0,3.000024000192002e-06,2.750314840057372e-06,2.7500336878250184e-06,1.3758400463319607e-06,6.873812388441177e-07,6.875561041244814e-07
Candidatus Auribacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,2.000012000072001e-06,1.0000080000640005e-06,4.125472260086058e-06,6.875084219562546e-07,0.0,6.873812388441177e-07,2.750224416497926e-06
Candidatus Babeliales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,5.0000500005000046e-05,5e-05,1e-05,1e-05,3.0000300003000036e-05,1.900015200121601e-05,2.800028000280003e-05,3.3000264002112024e-05,1.8000108000648007e-05,2.200017600140801e-05,2.062736130043029e-05,2.9562862144118947e-05,2.2013440741311368e-05,3.1619536986829416e-05,1.3063565978365149e-05
Candidatus Bathyarchaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,2e-05,2.000020000200002e-05,5.000040000320002e-06,7.000070000700007e-06,7.000056000448003e-06,3.0000180001080015e-06,4.000032000256002e-06,5.500629680114744e-06,5.5000673756500385e-06,3.439600115829901e-06,4.124287433064706e-06,2.7502244164979258e-06
Candidatus Berkiellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05,1e-05,0.0,8.000064000512004e-06,1.600016000160002e-05,2.2000176001408014e-05,9.000054000324002e-06,1.2000096000768006e-05,1.856462517038726e-05,9.625117907387565e-06,1.7198000579149508e-05,1.6497149732258823e-05,1.375112208248963e-05
Candidatus Binatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,3.000024000192002e-06,0.0,1.0000080000640005e-06,1.0000060000360005e-06,2.000016000128001e-06,6.87578710014343e-07,0.0,2.063760069497941e-06,2.062143716532353e-06,0.0
Candidatus Bipolaricaulales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000032000256002e-06,3.0000300003000026e-06,1.0000080000640005e-06,1.0000060000360005e-06,2.000016000128001e-06,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,3.4377805206224074e-06
Candidatus Borrarchaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,1.3750168439125092e-06,0.0,6.873812388441177e-07,6.875561041244814e-07
Candidatus Brocadiales,0.0,0.0,0.0,0.0,0.0,0.0002,0.00030000000000000003,0.0,0.0004,0.00030000000000000003,7.000070000700009e-05,0.00017,0.00011,0.00026000000000000003,0.0001800018000180002,0.0001910015280122241,0.0002170021700217001,0.0002220017760142081,0.00022500135000806803,0.00021200169601351206,0.00018839656654392998,0.0001787521897086262,0.00020156056678763225,0.00019659103430937647,0.0002640215439837905
Candidatus Burarchaeales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
