family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Bulleribasidiaceae,,,,,,,,,,,,,3.1987716716780756e-05,,,,,1.477825232388099e-06,1.4833141985802551e-06,1.4801416791616117e-06,4.060876601127745e-06,,1.0143458939785989e-06,2.0225944020655893e-06,2.0187705283729277e-06
Buprestidae,,,,,,,,,,,,1.519133486259438e-05,,,,1.038840772422695e-05,4.447053382428806e-06,1.6256077556269083e-05,4.449942595740765e-06,1.1841133433292893e-05,4.060876601127745e-06,9.123079465063687e-06,6.086075363871593e-06,8.090377608262359e-06,5.046926320932319e-06
Burkholderiaceae,0.0030911901081916537,0.015197568389057751,0.0015290519877675841,0.006269592476489028,0.009600000000000001,0.008669609079445145,0.008333333333333333,0.0059710873664362025,0.007617504051863858,0.005672609400324149,0.008028560095200317,0.00707916204596898,0.007884972170686457,0.007324442274239326,0.0075440194292653315,0.007024047679823384,0.007060438420169462,0.0068940547090902545,0.0067906124010999845,0.00675240634033479,0.006728872528068447,0.00654530267843488,0.006658166448075171,0.006712990820455432,0.006804266065880625
Burseraceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,,,
Buthidae,,,,,,,,,,,1.5866719555731866e-05,,1.5993858358390378e-05,1.5259254737998596e-05,1.517911353976929e-05,1.9292757202135768e-05,3.409407593195419e-05,1.6256077556269083e-05,1.779977038296306e-05,1.1841133433292893e-05,3.3502231959303896e-05,1.824615893012737e-05,3.8545143971186756e-05,2.325983562375428e-05,2.725340213303452e-05
Butyricicoccaceae,,,,,,,,,,,3.173343911146373e-05,4.5574004587783144e-05,,,,7.42029123159068e-06,2.9647022549525373e-06,4.433475697164297e-06,5.933256794321021e-06,5.920566716646447e-06,5.076095751409682e-06,8.109403968945499e-06,5.071729469892995e-06,5.0564860051639735e-06,8.07508211349171e-06
Buxaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Buxbaumiaceae,,,,,,,,,,,1.5866719555731866e-05,,,,0.00012143290831815432,,,1.477825232388099e-06,,,,,,,
Byturidae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,,,
Cabombaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Cactaceae,,,,,,,,,,,3.173343911146373e-05,4.557400458778314e-05,,,3.035822707953858e-05,2.9681164926362718e-06,4.447053382428806e-06,1.477825232388099e-06,4.449942595740765e-06,2.9602833583232234e-06,6.091314901691619e-06,5.068377480590937e-06,4.057383575914396e-06,2.0225944020655897e-06,
Caeculidae,,,,,,,,,,,,,,,,,,,,,,,,,
Caedimonadaceae,,,,,,,,,0.0001620745542949757,,,,,1.5259254737998596e-05,1.517911353976929e-05,8.904349477908816e-06,1.3341160147286416e-05,1.7733902788657187e-05,1.779977038296306e-05,2.5162408545747397e-05,4.568486176268714e-05,3.649231786025475e-05,1.3186496621721786e-05,3.1350213232016635e-05,5.147864847350965e-05
Cafeteriaceae,,,,,,0.00031525851197982345,,,,,3.173343911146373e-05,3.038266972518876e-05,1.5993858358390378e-05,1.5259254737998596e-05,1.517911353976929e-05,3.1165223172680854e-05,2.37176180396203e-05,2.2167378485821487e-05,1.779977038296306e-05,3.404325862071706e-05,2.6395697907330347e-05,3.953334434860931e-05,2.7387339137422176e-05,3.135021323201664e-05,1.312200843442403e-05
Calanidae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,1.0152191502819362e-06,,1.0143458939785989e-06,,
Calcarinidae,,,,,,,,,,,,,,,,,,,,,,1.0136754961181873e-06,2.028691787957198e-06,2.0225944020655893e-06,1.0093852641864636e-06
Calderihabitantaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,,1.0152191502819362e-06,1.0136754961181873e-06,,,
Caldicellulosiruptoraceae,,,,,,,,,,,,,,,1.517911353976929e-05,1.4840582463181359e-06,2.9647022549525373e-06,,,,1.0152191502819362e-06,2.0273509922363747e-06,1.0143458939785989e-06,,
Caldicoprobacteraceae,,,,,,,,,,,,1.519133486259438e-05,,1.5259254737998596e-05,,,,1.477825232388099e-06,,,,3.041026488354562e-06,3.0430376819357966e-06,3.0338916030983846e-06,2.0187705283729273e-06
Caldilineaceae,,,,,,0.00015762925598991173,0.0007861635220125787,0.0003142677561282212,0.0006482982171799027,0.0008103727714748785,0.0006981356604522016,0.0005165053853282089,0.0005917727592604441,0.0005645924253059481,0.0004857316332726168,0.0005862030072955269,0.0005395758104013614,0.0005940857434200095,0.000587392422637674,0.000605377946777016,0.0006253749965736072,0.0005777950327873635,0.0005933923479774676,0.0005683490269803226,0.0005884716090206365
Caldisericaceae,,,,,,,,,,,,,,,1.517911353976929e-05,,4.447053382428806e-06,7.389126161940495e-06,5.933256794321021e-06,1.4801416791616117e-06,4.060876601127745e-06,3.041026488354562e-06,5.071729469892996e-06,2.0225944020655893e-06,3.0281557925593914e-06
Caldisphaeraceae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,1.4801416791616117e-06,1.0152191502819362e-06,2.0273509922363747e-06,,,1.0093852641864636e-06
Calditerrivibrionaceae,,,,,,,,,,,,,,,1.517911353976929e-05,5.9362329852725436e-06,2.9647022549525373e-06,7.389126161940494e-06,1.483314198580255e-05,5.920566716646447e-06,1.0152191502819364e-05,7.0957284728273145e-06,1.1157804833764587e-05,7.079080407229564e-06,4.037541056745855e-06
Calditrichaceae,0.0030911901081916537,,,,,,0.00015723270440251572,,,,4.7600158667195605e-05,3.038266972518876e-05,4.798157507517113e-05,6.103701895199438e-05,4.553734061930788e-05,2.522899018740831e-05,5.336464058914568e-05,2.660085418298578e-05,3.8566169163086625e-05,5.476524212897962e-05,5.2791395814660694e-05,3.2437615875781995e-05,5.173164059290855e-05,4.651967124750856e-05,5.147864847350965e-05
Caligidae,0.0015455950540958269,,,,,0.00031525851197982345,0.0006289308176100629,0.0006285355122564424,0.0006482982171799028,,0.0004918683062276873,0.00044054871101523695,0.0004958096091101017,0.0004119998779259621,0.0005768063145112325,0.00043482906617110675,0.00041061126231092614,0.00040049063797707415,0.00043164443178671165,0.00042628080359850845,0.0004243616048177575,0.0004318257613463178,0.00042095354600106636,0.00041968833842852325,0.0004047634909387518
Callioplanidae,,,,,,,,,,,,,,,,,,,,,,,,,
Callipallenidae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,1.0143458939785989e-06,,1.0093852641864636e-06
Calliphoridae,,,,,,,,0.0001571338780641106,,0.0001620745542949757,1.5866719555731866e-05,1.519133486259438e-05,1.5993858358390378e-05,1.5259254737998596e-05,4.553734061930787e-05,1.9292757202135768e-05,1.0376457892333882e-05,7.389126161940495e-06,1.3349827787222292e-05,7.400708395808059e-06,9.136972352537428e-06,7.0957284728273145e-06,4.0573835759143955e-06,1.4158160814459128e-05,6.056311585118783e-06
Callirhipidae,,,,,,,,,,,,,,,,,,,,,,,,,
Callithamniaceae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,2.955650464776198e-06,4.449942595740765e-06,,,,,1.0112972010327949e-06,3.0281557925593914e-06
Calocalanidae,,,,,,,,,,,,,,,,,,,,,,,,,
Calopterygidae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,,,,1.0112972010327949e-06,
Calostomataceae,,,,,,,,,,,,,,,,,,,,,,,,,1.0093852641864636e-06
Calotrichaceae,,,,,,0.00031525851197982345,,,,0.0001620745542949757,,4.5574004587783144e-05,3.1987716716780756e-05,3.051850947599719e-05,4.553734061930787e-05,4.006957265058967e-05,5.6329342844098206e-05,3.6945630809702473e-05,3.856616916308663e-05,4.588439205400996e-05,4.46696426124052e-05,5.473847679038212e-05,4.7674257016994145e-05,4.854226564957415e-05,3.431909898233977e-05
Calymperaceae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,,,,
Calyptraeidae,,,,,,,,,,,,,,,,,,,,,,1.0136754961181873e-06,,1.0112972010327949e-06,
Camacolaimidae,,,,,,,,,,,,,,,,,,,,,,,,,
Camaenidae,,,,,,,,,,,,,,,,,,,,,,,,,
Cambaridae,,,,,,,0.00015723270440251572,,,,1.5866719555731866e-05,,,,,1.4840582463181359e-06,1.0376457892333882e-05,1.0344776626716692e-05,7.416570992901273e-06,5.920566716646447e-06,5.076095751409682e-06,7.0957284728273145e-06,1.2172150727743186e-05,1.4158160814459123e-05,1.1103237906051101e-05
Caminicellaceae,,,,,,,0.00015723270440251572,,,,1.5866719555731866e-05,7.595667431297189e-05,,,,2.9681164926362718e-06,1.0376457892333882e-05,8.866951394328595e-06,1.1866513588642041e-05,1.1841133433292893e-05,1.624350640451098e-05,1.2164105953418249e-05,9.12911304580739e-06,4.045188804131179e-06,5.046926320932319e-06
Camisiidae,,,,,,,,,,,,,,,1.517911353976929e-05,,1.4823511274762687e-06,,,,,,1.0143458939785989e-06,,
Campanulaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,,,,1.0152191502819362e-06,,,,
Campanulariidae,,,,,,,,,,,,,,,,,,,,,,,,,
Camptobasidiaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,,,
Campylobacteraceae,,,,,,,0.00015723270440251572,0.0001571338780641106,0.0001620745542949757,,0.0001904006346687824,7.595667431297189e-05,7.99692917919519e-05,7.629627368999298e-05,3.035822707953858e-05,5.194203862113476e-05,5.781169397157448e-05,7.241343638701684e-05,6.674913893611147e-05,7.696736731640381e-05,7.309577882029942e-05,5.068377480590937e-05,8.31763633062451e-05,6.573431806713165e-05,5.753496005862843e-05
Cancridae,,,,,,,,,,,,,,,,,,,,,,,,,1.0093852641864636e-06
Candelariaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,2.9647022549525373e-06,,2.9666283971605103e-06,1.4801416791616117e-06,1.0152191502819362e-06,5.068377480590937e-06,4.057383575914396e-06,4.0451888041311794e-06,5.046926320932319e-06
Candidatus Absconditicoccaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,2.9647022549525373e-06,2.955650464776198e-06,1.4833141985802551e-06,2.9602833583232234e-06,1.0152191502819362e-06,3.041026488354562e-06,3.0430376819357966e-06,3.0338916030983846e-06,5.046926320932319e-06
Candidatus Actinomarinaceae,,0.001519756838905775,0.0030581039755351682,0.003134796238244514,,0.00031525851197982345,0.00015723270440251572,0.0003142677561282212,0.0003241491085899514,0.0008103727714748785,0.00023800079333597773,0.0003949747064274538,0.00028788945045102684,0.00024414807580797754,0.0003339404978749241,0.00026713048433726433,0.0003320466525546839,0.00028078679415359677,0.0002936962113188073,0.00029158791079470707,0.0002781700471771434,0.000290924867385835,0.0003185046107092006,0.0003205812127273181,0.000256383857103221
Candidatus Adiutricaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Aeolococcaceae,,,,,,,,,,,,,,1.5259254737998596e-05,,,,,,,1.0152191502819362e-06,,,,
Candidatus Altarchaeaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,1.4801416791616117e-06,4.060876601127745e-06,2.0273509922363747e-06,,1.0112972010327949e-06,
Candidatus Anaeroferrophillacea,,,,,,,,,,,1.5866719555731866e-05,,1.5993858358390378e-05,,,4.452174738954408e-06,1.4823511274762687e-06,,4.449942595740765e-06,8.880850074969668e-06,2.0304383005638725e-06,1.0136754961181873e-06,4.057383575914396e-06,2.0225944020655893e-06,2.0187705283729273e-06
Candidatus Anstonellaceae,,,,,,,,,,,,,,,,,,2.955650464776198e-06,,,2.0304383005638725e-06,,,,
Candidatus Aquicultoraceae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,1.4801416791616117e-06,1.0152191502819362e-06,,,,
Candidatus Asgardarchaeaceae,,,,,,,,,,,,,,,1.517911353976929e-05,2.9681164926362718e-06,1.4823511274762687e-06,,,4.440425037484836e-06,4.060876601127745e-06,4.054701984472749e-06,2.028691787957198e-06,1.0112972010327949e-06,1.0093852641864636e-06
Candidatus Auribacteraceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,1.477825232388099e-06,2.9666283971605103e-06,1.4801416791616117e-06,6.091314901691619e-06,1.0136754961181873e-06,,1.0112972010327949e-06,4.0375410567458554e-06
Candidatus Azoamicaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Babeliaceae,,,,,,,,,,,,,,,,7.42029123159068e-06,1.185880901981015e-05,8.866951394328595e-06,4.449942595740765e-06,2.9602833583232234e-06,8.12175320225549e-06,9.123079465063685e-06,7.100421257850192e-06,1.3146863613426334e-05,3.0281557925593914e-06
Candidatus Bathyanammoxibiaceae,,,,,,,0.00015723270440251572,,,,,,,,,2.9681164926362718e-06,4.447053382428806e-06,4.4334756971642975e-06,,2.9602833583232234e-06,,5.068377480590937e-06,1.0143458939785989e-06,1.0112972010327949e-06,4.0375410567458554e-06
Candidatus Bathyarchaeaceae,,,,,,,,,,,,3.038266972518876e-05,,3.051850947599719e-05,3.035822707953858e-05,7.420291231590678e-06,8.894106764857612e-06,8.866951394328592e-06,1.4833141985802551e-06,,8.12175320225549e-06,8.109403968945502e-06,5.071729469892994e-06,3.0338916030983846e-06,3.0281557925593914e-06
Candidatus Bathycorpusculaceae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,1.477825232388099e-06,2.9666283971605103e-06,5.920566716646447e-06,,,,3.0338916030983846e-06,1.0093852641864636e-06
Candidatus Berkiellaceae,,,,,,,,,,,,1.519133486259438e-05,3.1987716716780756e-05,1.5259254737998596e-05,,1.1872465970545087e-05,2.3717618039620306e-05,3.251215511253818e-05,1.3349827787222292e-05,1.776170014993934e-05,2.7410917057612283e-05,1.4191456945654624e-05,2.5358647349464974e-05,2.4271132824787077e-05,2.0187705283729275e-05
Candidatus Binataceae,,,,,,,,,,,,1.519133486259438e-05,,,,4.452174738954408e-06,,1.477825232388099e-06,1.4833141985802551e-06,2.9602833583232234e-06,1.0152191502819362e-06,,3.0430376819357966e-06,3.0338916030983846e-06,
Candidatus Bipolaricaulaceae,,,,,,,,,,,,,,,,5.9362329852725436e-06,4.447053382428806e-06,1.477825232388099e-06,1.4833141985802551e-06,2.9602833583232234e-06,,,1.0143458939785989e-06,1.0112972010327949e-06,5.046926320932319e-06
Candidatus Borrarchaeaceae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,2.0273509922363747e-06,,1.0112972010327949e-06,1.0093852641864636e-06
Candidatus Brocadiaceae,,,,,,0.00015762925598991173,0.00015723270440251572,,0.0001620745542949757,0.0003241491085899514,6.346687822292748e-05,0.00021267868807632132,4.798157507517114e-05,0.00019837031159398178,0.00015179113539769292,0.00017957104780449445,0.00022679972250386896,0.00021132900823149812,0.00022843038658131176,0.00019981912668673462,0.00018781554280215823,0.0001702974833478555,0.00018258226091614783,0.00018708998219100646,0.00027556217712288936
Candidatus Burarchaeaceae,,,,,,,,,,,,,,,,,,,,,,,,1.0112972010327949e-06,1.0093852641864636e-06
Candidatus Caldatribacteriaceae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,1.4801416791616117e-06,,1.0136754961181873e-06,1.0143458939785989e-06,,
Candidatus Calditenuaceae,,,,,,,,0.0001571338780641106,,,,,,,,1.4840582463181359e-06,,,,,,,,,
Candidatus Cenarchaeaceae,,,,,,,,,,,1.5866719555731866e-05,,,,,1.4840582463181359e-06,2.9647022549525373e-06,,1.4833141985802551e-06,2.9602833583232234e-06,3.0456574508458093e-06,2.0273509922363747e-06,1.0143458939785989e-06,3.0338916030983846e-06,
Candidatus Chazhemtobacteraceae,,,,,,,,,,,,,,,,,,,,,,,,,
Candidatus Chloroheliaceae,,,,,,,,,,,,,,,,,,,,,,,1.0143458939785989e-06,1.0112972010327949e-06,
Candidatus Chromulinivoraceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,1.0143458939785989e-06,1.0112972010327949e-06,
Candidatus Cloacimonadaceae,,,,,,,,,,,,1.519133486259438e-05,,,,4.452174738954408e-06,7.411755637381343e-06,8.866951394328595e-06,8.89988519148153e-06,7.400708395808059e-06,1.11674106531013e-05,1.4191456945654624e-05,9.12911304580739e-06,7.079080407229564e-06,4.037541056745855e-06
Candidatus Comchoanobacteraceae,,,,,,,,0.0001571338780641106,,,,,,,,2.9681164926362718e-06,4.447053382428806e-06,7.389126161940495e-06,4.449942595740765e-06,,1.0152191502819362e-06,4.054701984472749e-06,,3.0338916030983846e-06,1.0093852641864636e-06
Candidatus Competibacteraceae,0.0015455950540958269,0.001519756838905775,,,,0.0004728877679697351,0.00015723270440251572,0.0001571338780641106,0.0004862236628849271,0.0008103727714748785,0.0001745339151130505,0.00030382669725188756,0.00023990787537585568,0.0004730368968779565,0.00027322404371584705,0.0003353971636678689,0.00035428191946682805,0.00029704287170987775,0.0003174292384960558,0.0002531042271365171,0.0003248701280901601,0.0003071436753236805,0.00033879152858881683,0.0003236151043304035,0.0003129094318977611
Candidatus Cryosericaceae,,,,,,,,,,,,,,,,,,,,,,,,,1.0093852641864636e-06
Candidatus Culexmicrobiaceae,,,,,,,,,,,1.5866719555731866e-05,,,,,,,,,,,1.0136754961181873e-06,,,1.0093852641864636e-06
Candidatus Deferrimicrobiaceae,,,,,,,,,,,,,,,,,,,,,,,2.028691787957198e-06,,2.0187705283729277e-06
Candidatus Deianiraeaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,4.447053382428806e-06,4.4334756971642975e-06,,2.9602833583232234e-06,1.0152191502819362e-06,6.082052976709124e-06,,8.090377608262359e-06,2.0187705283729277e-06
Candidatus Desulfofervidaceae,,,,,,,,,,,,,,,,4.452174738954408e-06,4.447053382428806e-06,4.433475697164297e-06,4.449942595740765e-06,,5.076095751409682e-06,7.095728472827312e-06,1.0143458939785989e-06,1.0112972010327947e-05,4.0375410567458554e-06
Candidatus Elulimicrobiaceae,,,,,,,0.00015723270440251572,,,,3.173343911146373e-05,1.519133486259438e-05,3.1987716716780756e-05,3.051850947599719e-05,4.553734061930788e-05,2.6713048433726447e-05,5.336464058914568e-05,4.729040743641917e-05,5.784925374462993e-05,4.884467541233318e-05,4.2639204311841327e-05,4.156069534084569e-05,5.376033238086575e-05,3.135021323201664e-05,4.845049268095026e-05
Candidatus Entotheonellaceae,,,,,,,,0.0001571338780641106,,,0.0001428004760015868,3.038266972518876e-05,3.1987716716780756e-05,1.5259254737998596e-05,6.071645415907717e-05,3.71014561579534e-05,3.261172480447791e-05,3.9901281274478673e-05,3.5599540765926113e-05,4.884467541233318e-05,5.177617666437876e-05,3.8519668852491115e-05,5.173164059290854e-05,5.157615725267254e-05,4.945987794513673e-05
Candidatus Fermentibacteraceae,,,,,,,,,,,,3.038266972518876e-05,,,,1.4840582463181359e-06,1.4823511274762687e-06,4.433475697164297e-06,1.4833141985802551e-06,2.9602833583232234e-06,1.0152191502819362e-06,1.0136754961181873e-06,1.0143458939785989e-06,2.0225944020655897e-06,1.0093852641864636e-06
Candidatus Fermentithermobacillaceae,,,,,,,,,,,,,,,1.517911353976929e-05,1.4840582463181359e-06,1.4823511274762687e-06,,1.4833141985802551e-06,1.4801416791616117e-06,3.0456574508458093e-06,3.041026488354562e-06,3.0430376819357966e-06,1.0112972010327949e-06,1.0093852641864636e-06
Candidatus Geothermincolaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,2.955650464776198e-06,1.4833141985802551e-06,1.4801416791616117e-06,1.0152191502819362e-06,,1.0143458939785989e-06,5.056486005163974e-06,6.056311585118783e-06
Candidatus Hadarchaeaceae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,,,,,
Candidatus Hakubellaceae,,,,,,,,,,,1.5866719555731866e-05,,,1.5259254737998596e-05,,,2.9647022549525373e-06,,1.4833141985802551e-06,1.4801416791616117e-06,1.0152191502819362e-06,1.0136754961181873e-06,2.028691787957198e-06,1.0112972010327949e-06,5.046926320932319e-06
Candidatus Hepatoplasmataceae,,,,,,,,,,,,,3.1987716716780756e-05,,,4.452174738954408e-06,1.4823511274762687e-06,,2.9666283971605103e-06,,,1.0136754961181873e-06,3.0430376819357966e-06,,1.0093852641864636e-06
Candidatus Hydrogenedentaceae,,,,,,,,,0.0001620745542949757,,1.5866719555731866e-05,3.038266972518876e-05,1.5993858358390378e-05,,,1.1872465970545087e-05,1.6305862402238954e-05,2.3645203718209583e-05,1.0383199390061782e-05,7.400708395808058e-06,1.1167410653101303e-05,1.1150430457300062e-05,1.1157804833764587e-05,1.2135566412393538e-05,1.0093852641864637e-05
Candidatus Izemoplasmataceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,1.477825232388099e-06,,,,,,,
Candidatus Jingweiarchaeaceae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,,,1.517911353976929e-05,4.452174738954408e-06,,,,1.4801416791616117e-06,2.0304383005638725e-06,,,,
Candidatus Korarchaeaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,,,1.0152191502819362e-06,,,,1.0093852641864636e-06
Candidatus Korobacteraceae,,,,,,,,,,,1.5866719555731866e-05,,,,,4.452174738954408e-06,5.929404509905075e-06,7.389126161940495e-06,2.9666283971605103e-06,1.036099175413128e-05,8.12175320225549e-06,4.054701984472749e-06,1.014345893978599e-05,3.0338916030983846e-06,1.0093852641864636e-06
Candidatus Limnocylindraceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,2.028691787957198e-06,,
Candidatus Lucifugimonadaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,1.4823511274762687e-06,1.477825232388099e-06,,1.4801416791616117e-06,1.0152191502819362e-06,,1.0143458939785989e-06,1.0112972010327949e-06,
