family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Metaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Metchnikovellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Methanobacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,5.0000500005000046e-05,2e-05,5e-05,1e-05,5.0000500005000046e-05,1.800014400115201e-05,2.200022000220002e-05,2.6000208001664014e-05,2.900017400104401e-05,2.000016000128001e-05,3.2316199370674125e-05,2.681282845629393e-05,2.201344074131137e-05,3.161953698682941e-05,2.337690754023237e-05
Methanocalculaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,0.0,2.062143716532353e-06,2.0626683123734445e-06
Methanocaldococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.0000080000640005e-06,3.0000300003000026e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,6.875084219562546e-07,6.879200231659802e-07,1.3747624776882351e-06,0.0
Methanocellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,4.000032000256002e-06,2.750314840057372e-06,2.7500336878250184e-06,1.3758400463319605e-06,6.873812388441177e-07,2.062668312373444e-06
Methanococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,4.000024000144002e-06,4.000032000256002e-06,0.0,2.062525265868764e-06,1.3758400463319605e-06,1.3747624776882351e-06,0.0
Methanocorpusculaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,0.0,3.0000240001920015e-06,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-07,6.875084219562546e-07,2.063760069497941e-06,3.436906194220588e-06,0.0
Methanomassiliicoccaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,0.0,1.3758400463319607e-06,2.062143716532353e-06,2.0626683123734445e-06
Methanomethylophilaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2.000016000128001e-06,0.0,3.000024000192002e-06,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,3.437542109781273e-06,4.127520138995882e-06,2.7495249553764707e-06,6.875561041244814e-07
Methanomicrobiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,9.000072000576005e-06,1.800018000180002e-05,1.0000080000640006e-05,6.000036000216003e-06,8.000064000512004e-06,1.1001259360229487e-05,1.1687643173256328e-05,8.255040277991764e-06,9.623337343817647e-06,1.1000897665991703e-05
Methanonatronarchaeaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,2.000016000128001e-06,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,0.0,0.0
Methanoregulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,2e-05,0.0,0.0,1.0000080000640006e-05,5.000050000500005e-06,9.000072000576005e-06,1.3000078000468005e-05,1.2000096000768006e-05,9.626101940200802e-06,6.875084219562546e-06,1.2382560416987647e-05,1.7184530971102942e-05,1.1688453770116186e-05
Methanosarcinaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,8.000080000800008e-05,5e-05,5e-05,5e-05,0.0001200012000120001,4.8000384003072024e-05,4.800048000480004e-05,3.600028800230402e-05,5.700034200205202e-05,4.500036000288002e-05,3.919198647081755e-05,5.1563131646719094e-05,5.984904201544029e-05,5.911478654059411e-05,3.9878254039219924e-05
Methanospirillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,0.0,1.0000080000640005e-06,2.000020000200002e-06,4.000032000256002e-06,2.000012000072001e-06,4.000032000256002e-06,0.0,2.062525265868764e-06,6.879200231659802e-07,2.062143716532353e-06,0.0
Methanotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-05,1e-05,0.0,2.000020000200002e-05,1.1000088000704007e-05,9.000090000900008e-06,1.3000104000832005e-05,6.0000360002160005e-06,1.6000128001024008e-05,9.626101940200802e-06,1.2375151595212582e-05,1.375840046331961e-05,1.2372862299194118e-05,9.62578545774274e-06
Methylacidiphilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,4.000032000256002e-06,2.000012000072001e-06,5.000040000320003e-06,1.375157420028686e-06,6.875084219562546e-07,3.4396001158299015e-06,2.7495249553764707e-06,2.0626683123734445e-06
Methylobacteriaceae,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.0001,0.0,0.0002,0.00022000220002200022,0.00013000000000000002,0.00021,0.00016,0.0002100021000210002,0.0002510020080160641,0.0001910019100191002,0.0001880015040120321,0.00017000102000612008,0.00023700189601516812,0.00021177424268441764,0.0001911273413038388,0.00020706392697296007,0.00020140270298132646,0.0001677636894063735
Methylococcaceae,0.0,0.0,0.0,0.0,0.0,0.0007000000000000001,0.0006000000000000001,0.0002,0.0002,0.0001,0.0003600036000360004,0.00039000000000000005,0.0006100000000000001,0.0015700000000000002,0.0004600046000460003,0.0009880079040632162,0.00045000450004500047,0.0004560036480291842,0.0004880029280175681,0.0009430075440602882,0.0004503640550593947,0.0004846934374791595,0.000492550736586842,0.0004330501804717941,0.0004407234627437926
Methylocystaceae,0.0,0.0,0.001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,4.0000400004000046e-05,5e-05,1e-05,4e-05,6.000060000600006e-05,7.200057600460804e-05,5.4000540005400054e-05,5.800046400371203e-05,4.5000270001620016e-05,5.600044800358403e-05,5.500629680114744e-05,7.218838430540673e-05,5.572152187644441e-05,5.224097415215294e-05,5.6379600538207484e-05
Methylohalomonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1e-05,0.0,0.0,1.0000080000640005e-06,0.0,4.000032000256002e-06,2.000012000072001e-06,5.000040000320002e-06,3.437893550071715e-06,5.500067375650037e-06,2.063760069497941e-06,2.062143716532353e-06,2.0626683123734445e-06
Methylophilaceae,0.002,0.0,0.002,0.01,0.004,0.0016,0.0018,0.0023,0.0023,0.0015,0.001560015600156,0.00165,0.0017599999999999998,0.00157,0.0018300183001830003,0.0016740133921071202,0.0016460164601646004,0.0015810126481011681,0.0017030102180613082,0.0016330130641044641,0.0016371249085441477,0.001667207923243914,0.0016042294940230499,0.0016538392606588823,0.001668011108605903
Methylopilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,4.0000400004000046e-05,1.2000096000768006e-05,7.000070000700007e-06,1.4000112000896006e-05,1.6000096000576008e-05,1.5000120000960009e-05,1.0313680650215145e-05,1.1000134751300074e-05,9.630880324323725e-06,1.7871912209947057e-05,1.6501346498987556e-05
Methylothermaceae,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,1e-05,2.000020000200002e-05,2.1000168001344013e-05,2.3000230002300022e-05,3.0000240001920014e-05,3.6000216001296006e-05,2.300018400147201e-05,2.7503148400573725e-05,2.9562862144118947e-05,2.132552071814539e-05,2.33709621207e-05,1.9939127019609962e-05
Metridiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metromonadea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metschnikowiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,0.0,0.0,1.000010000100001e-05,1.1000088000704007e-05,1.1000110001100012e-05,9.000072000576005e-06,8.000048000288004e-06,5.000040000320003e-06,9.626101940200802e-06,9.625117907387565e-06,5.503360185327843e-06,2.062143716532353e-06,8.938229353618259e-06
Microascaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,5.000040000320002e-06,4.000024000144002e-06,2.000016000128001e-06,1.375157420028686e-06,6.875084219562546e-07,1.3758400463319605e-06,1.3747624776882353e-06,1.3751122082489629e-06
Microbacteriaceae,0.002,0.004,0.001,0.002,0.004,0.0024000000000000002,0.0048000000000000004,0.0036,0.0042,0.0027,0.0036500365003650005,0.0039700000000000004,0.00365,0.00391,0.0044300443004430005,0.0035820286562290083,0.0037540375403754002,0.0037000296002364682,0.0037390224341341803,0.0037340298722387125,0.0035437806714136116,0.0038184217755445975,0.0036487278028720367,0.0036389962784404237,0.003619982888214971
Microbotryaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,6.000048000384004e-06,1.000010000100001e-06,6.000048000384003e-06,0.0,5.000040000320003e-06,2.062736130043029e-06,2.062525265868764e-06,4.127520138995882e-06,3.436906194220588e-06,8.250673249493778e-06
Microbulbiferaceae,0.001,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0006000000000000001,0.00030000000000000003,0.0005,0.0001900019000190002,0.00044,0.00032,0.00044,0.0004700047000470005,0.00034600276802214413,0.00034700347003470037,0.0004150033200265602,0.0003840023040138241,0.0003950031600252802,0.00034722724855724323,0.0003444417194000836,0.00036253385220847166,0.00034094109446668235,0.0003815936377890872
Microcionidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micrococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,7.000070000700007e-05,0.00013000000000000002,9e-05,6e-05,0.00012000120001200012,7.500060000480004e-05,9.000090000900009e-05,9.200073600588804e-05,8.700052200313205e-05,9.700077600620805e-05,9.901133424206539e-05,8.250101063475056e-05,0.00012795312430887235,9.142170476626765e-05,0.00013407344030427388
Microcodonidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Microcoleaceae,0.0,0.0,0.002,0.002,0.0,0.0007,0.0005,0.0017000000000000001,0.0006000000000000001,0.0008,0.0007700077000770003,0.00086,0.00066,0.0007700000000000001,0.0005500055000550001,0.0005010040080319801,0.0005230052300523002,0.00056600452803618,0.0006120036720219361,0.0004650037200296801,0.0007845273081263475,0.0006105074786971268,0.0006308226612431993,0.0005471554661198588,0.0007714379488276051
Microcystaceae,0.0,0.0,0.0,0.0,0.001,0.0002,0.0,0.0001,0.0,0.0002,8.000080000800007e-05,6.000000000000001e-05,0.00011,4e-05,0.00017000170001700001,6.000048000384003e-05,6.800068000680007e-05,5.300042400339203e-05,6.000036000216002e-05,6.200049600396803e-05,7.082060713147732e-05,7.287589272736299e-05,5.916112199227431e-05,5.980216777943823e-05,5.844226885058093e-05
Microdochiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,2.000016000128001e-06,2.000012000072001e-06,0.0,6.87578710014343e-07,2.062525265868764e-06,1.3758400463319605e-06,6.873812388441177e-07,0.0
Micromonosporaceae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.00030000000000000003,0.0001,0.0,0.00018000180001800017,0.00021,0.00018,0.00011,0.00012000120001200012,0.0001540012320098561,0.00017300173001730016,0.00017000136001088008,0.00013200079200475205,0.0001810014480115841,0.00019183446009400168,0.00015881444547189482,0.00016578872558300125,0.00016084720988952353,0.0001560752356362573
Micronoctuidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micropepsaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,5.000040000320003e-06,3.0000180001080015e-06,4.000032000256002e-06,5.500629680114744e-06,3.437542109781273e-06,3.4396001158299015e-06,2.7495249553764702e-06,6.188004937120334e-06
Microphasmatidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micropsammidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micropterigidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microscillaceae,0.0,0.001,0.0,0.0,0.0,0.0005,0.0006000000000000001,0.0005,0.0007000000000000001,0.00039999999999999996,0.00035000350003500005,0.00043,0.00046,0.00053,0.00035000350003500005,0.000497003976031776,0.0004720047200472002,0.00044700357602856406,0.000484002904017372,0.0004810038480307841,0.0004689286802297272,0.0005018811480279885,0.00046228225556743945,0.0004632949549809265,0.0004874772778242328
Microsporaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microthamniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000056000448003e-06,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,3.437542109781273e-06,0.0,0.0,0.0
Microthoracidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Microthrixaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,0.0002,0.00010000100001,7.000000000000001e-05,2e-05,5e-05,6.000060000600005e-05,8.900071200569606e-05,8.400084000840009e-05,8.800070400563205e-05,6.000036000216002e-05,7.900063200505603e-05,7.907155165164944e-05,7.975097694692554e-05,9.011752303474344e-05,7.354979255632058e-05,8.731962522380915e-05
Microthyriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000024000192002e-06,0.0,0.0,4.000024000144001e-06,2.000016000128001e-06,2.062736130043029e-06,6.875084219562546e-07,2.063760069497941e-06,5.499049910752941e-06,6.875561041244814e-07
Microvenatoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,1e-05,2.000020000200002e-05,1.1000088000704003e-05,1.3000130001300014e-05,1.3000104000832009e-05,1.1000066000396002e-05,1.2000096000768006e-05,1.7189467750358575e-05,1.1687643173256328e-05,1.8573840625481472e-05,1.787191220994706e-05,1.1000897665991705e-05
Microviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000048000384003e-06,4.000040000400004e-06,8.000064000512004e-06,5.000030000180001e-06,4.000032000256002e-06,2.062736130043029e-06,2.062525265868764e-06,2.751680092663922e-06,0.0,2.750224416497926e-06
Micruropodidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875561041244814e-07
Miliolidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Milleporidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milnesiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miltoncostaeaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,2.000020000200002e-05,2e-05,1e-05,1e-05,3.000030000300003e-05,1.7000136001088006e-05,1.9000190001900018e-05,2.4000192001536012e-05,1.4000084000504003e-05,2.0000160001280012e-05,2.2690097430473318e-05,1.7875218970862622e-05,1.9261760648647453e-05,1.787191220994706e-05,1.443867818661411e-05
Mimiviridae,0.002,0.0,0.0,0.0,0.001,0.00030000000000000003,0.00030000000000000003,0.0002,0.0005,0.0005,0.0002900029000290002,0.00031,0.00030000000000000003,0.00022,0.00046000460004600016,0.0002920023360186321,0.00032200322003220016,0.00029200233601865607,0.00030900185401111605,0.0003610028880230881,0.0003190365214465567,0.0003183163993656949,0.00032951369109642496,0.00034300323818316176,0.000341715383749849
Minwuiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,3.0000300003000036e-05,2e-05,1e-05,3.0000000000000004e-05,1.000010000100001e-05,4.500036000288003e-05,3.700037000370003e-05,3.700029600236802e-05,3.5000210001260004e-05,4.1000328002624024e-05,2.2690097430473318e-05,2.3375286346512656e-05,3.026848101930314e-05,3.5056443181049995e-05,2.1314239227858924e-05
Miridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,2.000020000200002e-05,2e-05,3.0000000000000004e-05,1e-05,3.000030000300003e-05,2.100016800134401e-05,1.5000150001500013e-05,1.5000120000960007e-05,3.0000180001080007e-05,1.6000128001024008e-05,8.93852323018646e-06,1.5812693704993856e-05,1.5134240509651567e-05,1.5809768493414708e-05,1.718890260311204e-05
Mitrastemonaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Mixiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,2.000016000128001e-06,2.000020000200002e-06,1.0000080000640005e-06,1.0000060000360005e-06,4.000032000256002e-06,1.375157420028686e-06,2.062525265868764e-06,2.063760069497941e-06,1.3747624776882351e-06,6.875561041244814e-07
Moinidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,6.87578710014343e-07,6.875084219562546e-07,2.063760069497941e-06,6.873812388441177e-07,0.0
Mollisiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,4.000040000400004e-06,0.0,3.0000180001080015e-06,0.0,6.87578710014343e-07,1.3750168439125092e-06,1.3758400463319605e-06,6.873812388441177e-07,6.875561041244814e-07
Molycolviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000180001080015e-06,2.000016000128001e-06,1.375157420028686e-06,0.0,6.879200231659802e-07,3.4369061942205884e-06,1.375112208248963e-06
Moniliellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moniligastridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monodopsidaceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.00030000000000000003,0.0,0.00016000160001600016,0.00012,0.00012000000000000002,0.00014,9.00009000090001e-05,0.00010400083200665606,0.0001140011400114001,0.00015500124000992008,0.00012800076800460804,0.00011400091200729605,0.00012720206135265346,0.00011756394015451954,0.00012107392407721255,0.00011204314193159117,0.00011413431328466392
Monoglobaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monomastigaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,2.000016000128001e-06,6.87578710014343e-07,0.0,1.3758400463319607e-06,6.873812388441177e-07,6.875561041244814e-07
Monostromataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monotomidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montastraeidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Moorellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320003e-06,4.000040000400004e-06,2.000016000128001e-06,1.1000066000396005e-05,5.000040000320003e-06,6.188208390129087e-06,0.0,6.879200231659802e-07,6.186431149597059e-06,1.3751122082489629e-06
Moraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,2.000020000200002e-05,0.0,0.0,0.0,0.0,5.000040000320003e-06,0.0,3.0000240001920015e-06,2.000012000072001e-06,4.000032000256002e-06,6.87578710014343e-07,1.3750168439125092e-06,2.751680092663921e-06,2.062143716532353e-06,2.0626683123734445e-06
Moraxellaceae,0.008,0.01,0.009000000000000001,0.009000000000000001,0.005,0.0101,0.0102,0.0099,0.009300000000000001,0.0087,0.010200102001020004,0.01038,0.00965,0.00948,0.010850108501085002,0.01032308258465977,0.010151101511015104,0.010245081960654913,0.01000006000035932,0.01016508132064979,0.010279989293423568,0.010140061715432337,0.010334622508021583,0.010419324818398374,0.010272775751722852
Morchellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,2e-05,0.0,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,3.0000240001920015e-06,5.000030000180001e-06,3.0000240001920015e-06,3.4378935500717147e-06,2.062525265868764e-06,5.503360185327844e-06,4.124287433064706e-06,4.812892728871371e-06
Morganellaceae,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.00030000000000000003,0.0001,0.0001,0.0002100021000210002,0.0002,0.00013000000000000002,0.00027,0.00012000120001200013,0.00012700101600812805,0.00016000160001600016,0.0001690013520108161,0.00015000090000540005,0.0001520012160097281,0.00017533257105365745,0.0001347516507034259,0.00018092296609265284,0.00015741030369530293,0.00013613610861664733
Moritellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,0.0001,0.0,9.000090000900009e-05,0.00014000000000000001,0.0001,0.00012,0.00011000110001100011,0.00018100144801158407,0.00015300153001530014,0.00012000096000768006,0.00020600123600741607,0.00016000128001024007,0.00018977172396395864,0.00015056434440841978,0.0001685404056756652,0.00017390745342756175,0.00014644945017851455
Mormonillidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mortierellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,5.000050000500006e-05,7.000000000000001e-05,7.000000000000001e-05,2e-05,3.000030000300003e-05,8.800070400563204e-05,7.000070000700007e-05,5.700045600364803e-05,5.9000354002124026e-05,5.300042400339203e-05,5.1568403251075725e-05,5.981323271019415e-05,6.191280208493822e-05,4.67419242414e-05,6.531782989182575e-05
Motilibacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,4.000032000256002e-06,7.000070000700007e-06,7.000056000448003e-06,7.000042000252003e-06,4.000032000256002e-06,9.626101940200802e-06,3.437542109781273e-06,6.879200231659802e-07,4.124287433064706e-06,5.500448832995852e-06
Mrakiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,2.000012000072001e-06,1.0000080000640005e-06,2.062736130043029e-06,0.0,2.751680092663922e-06,0.0,2.0626683123734445e-06
