class,1000_1_nt_rpm,1000_2_nt_rpm,1000_3_nt_rpm,1000_4_nt_rpm,1000_5_nt_rpm,10000_1_nt_rpm,10000_2_nt_rpm,10000_3_nt_rpm,10000_4_nt_rpm,10000_5_nt_rpm,100000_1_nt_rpm,100000_2_nt_rpm,100000_3_nt_rpm,100000_4_nt_rpm,100000_5_nt_rpm,1000000_1_nt_rpm,1000000_2_nt_rpm,1000000_3_nt_rpm,1000000_4_nt_rpm,1000000_5_nt_rpm,10000000_1_nt_rpm,10000000_2_nt_rpm,10000000_3_nt_rpm,10000000_4_nt_rpm,10000000_5_nt_rpm
Litostomatea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,3.0000300003000026e-06,0.0,1.0000060000360005e-06,3.000024000192002e-06,4.125472260086058e-06,6.875084219562546e-07,0.0,0.0,6.875561041244814e-07
Longimicrobiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,2.000020000200002e-05,2e-05,0.0,4e-05,2.000020000200002e-05,2.800022400179201e-05,1.900019000190002e-05,1.9000152001216007e-05,1.6000096000576005e-05,2.3000184001472008e-05,1.7189467750358575e-05,2.956286214411895e-05,2.2013440741311368e-05,1.924667468763529e-05,1.993912701960996e-05
Lycopodiopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,3.000024000192002e-06,6.000060000600005e-06,0.0,3.0000180001080015e-06,1.0000080000640005e-06,2.750314840057372e-06,6.875084219562546e-07,4.127520138995882e-06,4.8116686719088236e-06,4.125336624746889e-06
Magnoliopsida,0.002,0.0,0.002,0.0,0.001,0.0011,0.001,0.00030000000000000003,0.0006000000000000001,0.0004,0.0005200052000520005,0.00066,0.00072,0.00054,0.00044000440004400045,0.0006750054000432004,0.0005600056000560006,0.0006390051120408963,0.0005910035460212761,0.0005870046960375683,0.0006236338899830091,0.0006091324618532416,0.0006418293816138597,0.0006255169273481471,0.0006318640596903985
Malacostraca,0.0,0.0,0.0,0.0,0.001,0.0,0.0001,0.0,0.0,0.0001,4.0000400004000046e-05,3.0000000000000004e-05,8e-05,1e-05,3.000030000300003e-05,4.9000392003136025e-05,5.100051000510005e-05,5.900047200377603e-05,6.600039600237602e-05,6.0000480003840035e-05,5.569387551116178e-05,6.600080850780044e-05,6.191280208493823e-05,6.461383645134706e-05,5.500448832995852e-05
Malasseziomycetes,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,0.0,0.0,1.1000088000704005e-05,1.100011000110001e-05,1.3000104000832007e-05,1.0000060000360006e-05,1.1000088000704007e-05,9.626101940200802e-06,1.031262632934382e-05,1.4446320486485586e-05,1.443500601572647e-05,8.938229353618259e-06
Malgrandaviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000040000320002e-06,1.000010000100001e-06,5.000040000320002e-06,3.0000180001080015e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,2.063760069497941e-06,6.873812388441177e-07,1.3751122082489629e-06
Mamiellophyceae,0.003,0.005,0.003,0.001,0.002,0.0016,0.0021,0.0031999999999999997,0.0036999999999999997,0.0027,0.0027900279002790003,0.00284,0.003,0.00283,0.002890028900289,0.00285002280018226,0.0029910299102991,0.0028040224321793004,0.0030080180481080604,0.00303402427219392,0.002923584674980777,0.0029246608270016503,0.0028803211369957536,0.0028656923847408472,0.00288979830563493
Marchantiopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,0.0,3.0000000000000004e-05,1.000010000100001e-05,1.0000080000640004e-05,1.000010000100001e-05,6.000048000384003e-06,9.000054000324003e-06,6.000048000384004e-06,4.125472260086058e-06,4.812558953693783e-06,5.503360185327843e-06,1.3747624776882352e-05,6.875561041244815e-06
Maveriviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mediophyceae,0.0,0.002,0.002,0.002,0.0,0.0005,0.0001,0.0005,0.0005,0.0007,0.0005200052000520005,0.00047000000000000004,0.00045,0.00091,0.0004800048000480005,0.0006350050800406041,0.0005070050700507004,0.0006010048080382722,0.0006860041160245841,0.0005420043360346642,0.0007226452242249272,0.0006084449534312711,0.0006143125806870665,0.0005760254781512823,0.000525980419655222
Megaviricetes,0.0,0.0,0.0,0.0,0.0,0.0001,0.00030000000000000003,0.0,0.0,0.0,5.0000500005000046e-05,5e-05,7.000000000000001e-05,3.0000000000000004e-05,0.00013000130001300012,7.700061600492803e-05,6.300063000630006e-05,6.800054400435204e-05,6.400038400230402e-05,4.700037600300802e-05,6.325724132131956e-05,6.187575797606292e-05,7.911080266408774e-05,6.805074264556764e-05,6.32551615794523e-05
Merostomata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,4.000032000256002e-06,1.000010000100001e-06,4.000032000256002e-06,2.000012000072001e-06,3.000024000192002e-06,2.062736130043029e-06,1.3750168439125092e-06,2.063760069497941e-06,6.186431149597058e-06,4.125336624746889e-06
Mesostigmatophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Methanobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,1e-05,0.0,0.0,1.2000096000768006e-05,6.000060000600005e-06,1.1000088000704007e-05,5.000030000180003e-06,9.000072000576005e-06,8.938523230186459e-06,1.650020212695011e-05,3.4396001158299015e-06,4.8116686719088236e-06,5.5004488329958515e-06
Methanococci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3.0000240001920015e-06,0.0,5.000040000320003e-06,4.000024000144002e-06,1.0000080000640005e-06,2.062736130043029e-06,3.437542109781273e-06,2.751680092663921e-06,6.873812388441177e-07,4.125336624746889e-06
Methanomicrobia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,2e-05,1e-05,1e-05,0.0,2.300018400147201e-05,2.7000270002700027e-05,2.0000160001280012e-05,2.900017400104401e-05,2.2000176001408014e-05,2.956588453061675e-05,2.26877779245564e-05,2.2701360764477352e-05,3.5743824419894114e-05,2.337690754023237e-05
Methanonatronarchaeia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Methanopyri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methylacidiphilae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,1.0000080000640005e-06,2.000012000072001e-06,2.000016000128001e-06,3.437893550071715e-06,1.3750168439125092e-06,3.4396001158299023e-06,1.3747624776882353e-06,0.0
Microbotryomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,5.000040000320003e-06,5.000050000500005e-06,2.000016000128001e-06,6.000036000216002e-06,2.000016000128001e-06,3.437893550071715e-06,2.062525265868764e-06,3.4396001158299023e-06,4.124287433064706e-06,4.125336624746889e-06
Mixiomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,6.875561041244814e-07
Mollicutes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,2.000020000200002e-05,6.000000000000001e-05,0.0,5e-05,3.000030000300003e-05,4.600036800294402e-05,4.500045000450004e-05,3.700029600236802e-05,4.500027000162002e-05,4.700037600300802e-05,4.8130509701004014e-05,3.7812963207594003e-05,3.6459761227796954e-05,3.780596813642647e-05,4.537870287221578e-05
Moniliellomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monoblepharidomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monogenea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,0.0,0.0
Mortierellomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,4.000032000256002e-06,5.000050000500005e-06,7.000056000448004e-06,6.0000360002160005e-06,5.000040000320003e-06,6.87578710014343e-06,5.500067375650037e-06,4.8154401621618615e-06,5.499049910752941e-06,3.4377805206224074e-06
Mucoromycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,1.000010000100001e-05,2e-05,2e-05,1e-05,2.000020000200002e-05,1.900015200121601e-05,2.6000260002600025e-05,2.9000232001856017e-05,2.1000126000756008e-05,1.900015200121601e-05,2.2002518720458975e-05,3.093787898803146e-05,1.9949680671813427e-05,2.268358088185588e-05,1.9939127019609965e-05
Myxococcia,0.0,0.004,0.001,0.002,0.0,0.0009,0.0011,0.0009,0.0012000000000000001,0.0003,0.0010300103001030002,0.00098,0.00107,0.00092,0.0010500105001050003,0.001108008864070824,0.0010460104601046002,0.0010890087120695839,0.001163006978041772,0.001055008440067404,0.001144818552173826,0.0010333251582000697,0.0009658397125249259,0.0010764390200297764,0.001036147048915527
Myxozoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naldaviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,2.7495249553764707e-06,0.0
Nanobdellia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nassophorea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,6.87578710014343e-07,0.0,6.879200231659802e-07,0.0,3.4377805206224074e-06
Nebulidea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-06,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,0.0
Negativicutes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,7.000070000700007e-05,5e-05,2e-05,6.000000000000001e-05,9.00009000090001e-05,2.7000216001728015e-05,3.200032000320003e-05,2.300018400147201e-05,3.0000180001080014e-05,3.1000248001984015e-05,3.3003778080688464e-05,3.7812963207594003e-05,2.751680092663921e-05,9.692075467702058e-05,4.056581014334441e-05
Neocallimastigomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,0.0,0.0,6.873812388441177e-07,0.0
Neolectomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nephroselmidophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,4.000032000256002e-06,2.000020000200002e-06,3.0000240001920015e-06,3.0000180001080015e-06,5.000040000320003e-06,5.500629680114744e-06,1.3750168439125092e-06,6.879200231659802e-07,7.561193627285295e-06,4.812892728871371e-06
Nitriliruptoria,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.00030000000000000003,0.0,4.000040000400004e-05,3e-05,0.0,2e-05,3.000030000300003e-05,2.6000208001664014e-05,2.5000250002500023e-05,2.3000184001472015e-05,3.100018600111601e-05,2.8000224001792012e-05,2.5440412270530693e-05,3.575043794172524e-05,4.402688148262274e-05,4.330501804717941e-05,3.0940024685601665e-05
Nitrososphaeria,0.0,0.0,0.0,0.0,0.0,0.0005,0.0004,0.0002,0.0001,0.00030000000000000003,0.0003100031000310002,0.00030000000000000003,0.00034,0.00048,0.0003200032000320002,0.0004000032000256002,0.0004230042300423004,0.0003360026880215042,0.0003500021000126001,0.00037100296802374417,0.00041117206858845985,0.0003526918204635586,0.00038110769283395313,0.00036431205658738234,0.0003678425157065976
Nitrospinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,6e-05,2e-05,3.0000000000000004e-05,1.000010000100001e-05,1.3000104000832007e-05,1.9000190001900018e-05,1.800014400115201e-05,2.1000126000756008e-05,1.1000088000704005e-05,2.2002518720458975e-05,2.2687777924556405e-05,3.370808113513304e-05,1.7871912209947057e-05,1.7188902603112035e-05
Nitrospiria,0.0,0.0,0.0,0.0,0.0,0.0002,0.00030000000000000003,0.0,0.0001,0.0002,9.000090000900009e-05,8e-05,4e-05,7.000000000000001e-05,5.000050000500006e-05,6.500052000416003e-05,7.000070000700007e-05,7.100056800454404e-05,7.7000462002772e-05,8.300066400531205e-05,6.944544971144865e-05,5.7750707444325385e-05,7.979872268725372e-05,5.9114786540594106e-05,5.8442268850580925e-05
Oligoflexia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,2.000016000128001e-06,7.000070000700007e-06,1.3000104000832005e-05,4.000024000144002e-06,4.000032000256002e-06,2.750314840057372e-06,2.7500336878250184e-06,6.1912802084938224e-06,5.4990499107529405e-06,2.0626683123734445e-06
Oligohymenophorea,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0,0.0,0.0,6.000060000600006e-05,6e-05,0.0,4e-05,1.000010000100001e-05,4.0000320002560023e-05,2.7000270002700023e-05,3.1000248001984015e-05,2.800016800100801e-05,2.5000200001600013e-05,4.400503744091796e-05,2.8187845300206438e-05,3.508392118146499e-05,3.093215574798529e-05,1.4438678186614112e-05
Oligosphaeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olisthodiscophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,6.879200231659802e-07,6.873812388441177e-07,0.0
Olpidiomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Opitutia,0.0,0.001,0.0,0.0,0.0,0.00030000000000000003,0.0001,0.00039999999999999996,0.0001,0.0,0.0002600026000260003,0.00021,0.00030000000000000003,0.00018,0.00024000240002400026,0.0002320018560148481,0.00027000270002700027,0.0002190017520140161,0.00019900119400716404,0.0002590020720165761,0.00024340286334507743,0.0002530030992799017,0.0002641612888957365,0.00028732535783684116,0.0002454575291724399
Orbiliomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,1.000010000100001e-05,0.0,1.000010000100001e-06,0.0,2.000012000072001e-06,1.0000080000640005e-06,6.87578710014343e-07,0.0,0.0,6.873812388441177e-07,6.875561041244814e-07
Ostracoda,0.0,0.002,0.0,0.0,0.0,0.0012000000000000001,0.0013,0.0008,0.001,0.0007999999999999999,0.001110011100111,0.00114,0.00074,0.00091,0.0009700097000970001,0.0011110088880709559,0.0010970109701096999,0.001174009392075004,0.001066006396038224,0.001011008088064596,0.0010588712134220017,0.0010628880203442939,0.0010325679547719857,0.0011128702256884765,0.0011007773227032162
Palaeacanthocephala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmophyllophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,0.0,6.873812388441177e-07,6.875561041244814e-07
Papovaviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Pararotatoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pauropoda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedinophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,1e-05,0.0,1.5000120000960007e-05,8.000080000800008e-06,1.0000080000640006e-05,1.4000084000504005e-05,1.800014400115201e-05,1.5126731620315546e-05,1.1687643173256328e-05,1.3070480440153627e-05,8.248574866129412e-06,1.3063565978365149e-05
Pelagophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,1e-05,2e-05,0.0,1.000010000100001e-05,1.5000120000960007e-05,1.600016000160002e-05,1.6000128001024008e-05,1.3000078000468004e-05,1.0000080000640006e-05,1.5126731620315546e-05,1.4437676861081348e-05,1.3070480440153629e-05,1.7184530971102942e-05,1.1000897665991703e-05
Pezizomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05,0.0,0.0,2.000016000128001e-06,3.0000300003000026e-06,5.000040000320003e-06,4.000024000144002e-06,4.000032000256002e-06,1.375157420028686e-06,3.437542109781273e-06,3.4396001158299023e-06,3.4369061942205884e-06,6.188004937120333e-06
Phaeophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2e-05,3.0000000000000004e-05,0.0,1.000010000100001e-05,1.900015200121601e-05,3.300033000330003e-05,1.800014400115201e-05,2.000012000072001e-05,3.0000240001920018e-05,1.9252203880401603e-05,1.5125185283037602e-05,2.407720081080931e-05,2.4745724598388236e-05,1.5126234290738593e-05
Phaeosacciophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phaeothamniophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phycisphaerae,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0002,0.00024000240002400013,0.00020999999999999998,0.00017,0.00025,0.00019000190001900008,0.00016800134401075207,0.00016500165001650017,0.0001770014160113281,0.00015900095400572402,0.00013900111200889606,0.00017877046460372918,0.0001746271391768887,0.00018161088611581881,0.00017528221590525,0.00016845124551049796
Phylactolaemata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Phyllopharyngea,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,1.000010000100001e-05,5e-05,2e-05,5e-05,2.000020000200002e-05,4.300034400275202e-05,1.7000170001700014e-05,2.4000192001536012e-05,2.700016200097201e-05,2.0000160001280012e-05,2.819072711058806e-05,3.231289583194396e-05,2.5453040857141274e-05,2.4058343359544118e-05,2.5439575852605815e-05
Physodermatomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phytomyxea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,2.062143716532353e-06,6.875561041244814e-07
Pichiomycetes,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,2.000020000200002e-05,4e-05,6.000000000000001e-05,0.0,6.000060000600006e-05,5.400043200345602e-05,5.8000580005800055e-05,5.300042400339203e-05,5.000030000180002e-05,4.2000336002688025e-05,5.706903293119047e-05,4.53755558491128e-05,4.402688148262274e-05,4.399239928602353e-05,3.231513689385063e-05
Picocystophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Picomonadea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00003000018e-06,0.0,0.0,0.0,0.0,0.0,0.0
Pilidiophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1e-05,1.000010000100001e-05,4.000032000256002e-06,5.000050000500004e-06,8.000064000512004e-06,1.000006000036e-05,4.000032000256002e-06,7.563365810157775e-06,8.93760948543131e-06,1.3758400463319606e-05,4.811668671908823e-06,2.750224416497926e-06
Pinguiophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Pinopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,2.000020000200002e-05,0.0,2e-05,2e-05,1.000010000100001e-05,2.4000192001536012e-05,1.3000130001300012e-05,1.6000128001024008e-05,1.0000060000360004e-05,1.0000080000640006e-05,1.5126731620315546e-05,1.925023581477513e-05,1.4446320486485586e-05,1.443500601572647e-05,1.5126234290738591e-05
Pisoniviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Planctomycetia,0.0,0.001,0.001,0.0,0.001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,0.0009000000000000001,0.0012000000000000001,0.001180011800118001,0.00115,0.00152,0.00127,0.0011800118001180013,0.0012030096240769927,0.0012500125001250013,0.0011940095520764165,0.0011630069780418683,0.0011830094640757126,0.0012507056735160899,0.0011419514888693389,0.001160521079081009,0.0012365988486805677,0.0011592195915538757
Pneumocystomycetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,0.0,2.000016000128001e-06,1.000010000100001e-06,7.000056000448004e-06,5.000030000180003e-06,5.000040000320003e-06,2.062736130043029e-06,2.7500336878250184e-06,3.4396001158299015e-06,2.062143716532353e-06,3.4377805206224074e-06
Pokkesviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,1.0000080000640005e-06,0.0,0.0,1.375157420028686e-06,0.0,6.879200231659802e-07,0.0,0.0
Polintoviricetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polychaeta,0.0,0.0,0.0,0.0,0.003,0.0005,0.0002,0.0001,0.0002,0.0,0.00015000150001500014,0.00012,8e-05,0.00013000000000000002,6.0000600006000066e-05,0.00010500084000672006,0.00011300113001130012,0.00011300090400723205,0.00013600081600489606,0.00011600092800742405,0.00010176164908212277,0.00011412639804473827,0.0001231376841467105,0.00010791885449852647,0.00011000897665991704
Polycystinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Polyplacophora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Polypodiopsida,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000240001920015e-06,0.0,2.000016000128001e-06,5.000030000180003e-06,1.0000080000640005e-06,6.87578710014343e-07,1.3750168439125092e-06,2.751680092663921e-06,2.7495249553764702e-06,6.875561041244814e-07
Polytrichopsida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,3.0000180001080015e-06,1.0000080000640005e-06,6.87578710014343e-07,2.7500336878250184e-06,5.503360185327843e-06,1.3747624776882351e-06,2.750224416497926e-06
Prasinodermophyceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375112208248963e-06
Priapulimorpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,1e-05,1e-05,0.0,2.000016000128001e-06,3.000030000300003e-06,4.000032000256002e-06,1.0000060000360005e-06,3.000024000192002e-06,1.375157420028686e-06,2.062525265868764e-06,4.815440162161862e-06,5.499049910752941e-06,4.125336624746889e-06
